# WHOLESALE.TXT
# =============
# 
# Fields          Description
# --------------- ---------------------------------
# ProjectDay      Project day (1-365)
# ProjectHour     Project hour (1-8760)
# DayOfWeek       Day of week (1-7) [Sunday=1]
# HourOfDay       Hour of day (0-23)
# PostTime        Time price was posted
# MidcHourly      MID Columbia energy price [$/MWh]
# MidcFirmPeak    
# MidcFirmOffpeak
# MidcNonfirmPeak
# MidcNonfirmOffpeak
# OffpeakAverage
# OnpeakAverage
# Olympic
# 
# FORMAT=%f %f %f %f %[^\t] %f %f %f %f %f %f %f %f
ProjectDay	ProjectHour	DayOfWeek	HourOfDay	PostTime	MidcHourly	MidcFirmPeak	MidcFirmOffpeak	MidcNonfirmPeak	MidcNonFirmOffpeak	MidcPeakAverage	MidcOffpeakAverage	Olympic
45	1056	2	0	2006-05-15 00:00	35.00	42.10	24.85	70.05	49.71	58.31	37.08	42.29
45	1057	2	1	2006-05-15 01:00	35.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1058	2	2	2006-05-15 02:00	35.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1059	2	3	2006-05-15 03:00	35.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1060	2	4	2006-05-15 04:00	37.21	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1061	2	5	2006-05-15 05:00	38.07	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1062	2	6	2006-05-15 06:00	39.30	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1063	2	7	2006-05-15 07:00	43.86	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1064	2	8	2006-05-15 08:00	46.56	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1065	2	9	2006-05-15 09:00	45.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1066	2	10	2006-05-15 10:00	49.38	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1067	2	11	2006-05-15 11:00	60.07	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1068	2	12	2006-05-15 12:00	57.44	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1069	2	13	2006-05-15 13:00	62.04	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1070	2	14	2006-05-15 14:00	66.14	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1071	2	15	2006-05-15 15:00	68.48	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1072	2	16	2006-05-15 16:00	71.28	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1073	2	17	2006-05-15 17:00	70.06	NULL	NULL	NULL	NULL	NULL	NULL	NULL
45	1074	2	18	2006-05-15 18:00	68.68	NULL	NULL	NULL	NULL	NULL	NULL	53.73
45	1075	2	19	2006-05-15 19:00	66.83	NULL	NULL	NULL	NULL	NULL	NULL	54.28
45	1076	2	20	2006-05-15 20:00	59.09	NULL	NULL	NULL	NULL	NULL	NULL	52.32
45	1077	2	21	2006-05-15 21:00	58.76	NULL	NULL	NULL	NULL	NULL	NULL	54.29
45	1078	2	22	2006-05-15 22:00	44.88	NULL	NULL	NULL	NULL	NULL	NULL	47.57
45	1079	2	23	2006-05-15 23:00	36.49	NULL	NULL	NULL	NULL	NULL	NULL	45.85
46	1080	3	0	2006-05-16 00:00	36.00	45.78	24.99	53.66	45.54	51.25	36.53	35.14
46	1081	3	1	2006-05-16 01:00	35.00	NULL	NULL	NULL	NULL	NULL	NULL	41.60
46	1082	3	2	2006-05-16 02:00	25.80	NULL	NULL	NULL	NULL	NULL	NULL	40.81
46	1083	3	3	2006-05-16 03:00	26.64	NULL	NULL	NULL	NULL	NULL	NULL	41.80
46	1084	3	4	2006-05-16 04:00	38.58	NULL	NULL	NULL	NULL	NULL	NULL	42.31
46	1085	3	5	2006-05-16 05:00	43.32	NULL	NULL	NULL	NULL	NULL	NULL	38.78
46	1086	3	6	2006-05-16 06:00	43.34	NULL	NULL	NULL	NULL	NULL	NULL	38.93
46	1087	3	7	2006-05-16 07:00	46.90	NULL	NULL	NULL	NULL	NULL	NULL	41.34
46	1088	3	8	2006-05-16 08:00	46.03	NULL	NULL	NULL	NULL	NULL	NULL	47.64
46	1089	3	9	2006-05-16 09:00	47.81	NULL	NULL	NULL	NULL	NULL	NULL	50.09
46	1090	3	10	2006-05-16 10:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	50.11
46	1091	3	11	2006-05-16 11:00	48.85	NULL	NULL	NULL	NULL	NULL	NULL	48.26
46	1092	3	12	2006-05-16 12:00	49.54	NULL	NULL	NULL	NULL	NULL	NULL	47.03
46	1093	3	13	2006-05-16 13:00	48.23	NULL	NULL	NULL	NULL	NULL	NULL	48.83
46	1094	3	14	2006-05-16 14:00	52.36	NULL	NULL	NULL	NULL	NULL	NULL	51.55
46	1095	3	15	2006-05-16 15:00	53.33	NULL	NULL	NULL	NULL	NULL	NULL	52.82
46	1096	3	16	2006-05-16 16:00	51.55	NULL	NULL	NULL	NULL	NULL	NULL	54.73
46	1097	3	17	2006-05-16 17:00	56.31	NULL	NULL	NULL	NULL	NULL	NULL	54.21
46	1098	3	18	2006-05-16 18:00	58.16	NULL	NULL	NULL	NULL	NULL	NULL	72.36
46	1099	3	19	2006-05-16 19:00	56.71	NULL	NULL	NULL	NULL	NULL	NULL	70.51
46	1100	3	20	2006-05-16 20:00	55.77	NULL	NULL	NULL	NULL	NULL	NULL	62.77
46	1101	3	21	2006-05-16 21:00	55.08	NULL	NULL	NULL	NULL	NULL	NULL	62.44
46	1102	3	22	2006-05-16 22:00	44.77	NULL	NULL	NULL	NULL	NULL	NULL	48.56
46	1103	3	23	2006-05-16 23:00	42.11	NULL	NULL	NULL	NULL	NULL	NULL	36.63
47	1104	4	0	2006-05-17 00:00	21.63	49.27	25.85	46.03	20.14	49.69	25.59	36.86
47	1105	4	1	2006-05-17 01:00	20.04	NULL	NULL	NULL	NULL	NULL	NULL	35.14
47	1106	4	2	2006-05-17 02:00	20.02	NULL	NULL	NULL	NULL	NULL	NULL	35.14
47	1107	4	3	2006-05-17 03:00	19.42	NULL	NULL	NULL	NULL	NULL	NULL	35.14
47	1108	4	4	2006-05-17 04:00	20.75	NULL	NULL	NULL	NULL	NULL	NULL	37.35
47	1109	4	5	2006-05-17 05:00	24.91	NULL	NULL	NULL	NULL	NULL	NULL	38.21
47	1110	4	6	2006-05-17 06:00	34.45	NULL	NULL	NULL	NULL	NULL	NULL	39.44
47	1111	4	7	2006-05-17 07:00	39.83	NULL	NULL	NULL	NULL	NULL	NULL	47.54
47	1112	4	8	2006-05-17 08:00	38.34	NULL	NULL	NULL	NULL	NULL	NULL	50.24
47	1113	4	9	2006-05-17 09:00	40.20	NULL	NULL	NULL	NULL	NULL	NULL	48.68
47	1114	4	10	2006-05-17 10:00	39.95	NULL	NULL	NULL	NULL	NULL	NULL	53.06
47	1115	4	11	2006-05-17 11:00	51.92	NULL	NULL	NULL	NULL	NULL	NULL	63.75
47	1116	4	12	2006-05-17 12:00	43.82	NULL	NULL	NULL	NULL	NULL	NULL	61.12
47	1117	4	13	2006-05-17 13:00	52.60	NULL	NULL	NULL	NULL	NULL	NULL	65.72
47	1118	4	14	2006-05-17 14:00	55.97	NULL	NULL	NULL	NULL	NULL	NULL	69.82
47	1119	4	15	2006-05-17 15:00	55.84	NULL	NULL	NULL	NULL	NULL	NULL	72.16
47	1120	4	16	2006-05-17 16:00	56.84	NULL	NULL	NULL	NULL	NULL	NULL	74.96
47	1121	4	17	2006-05-17 17:00	56.12	NULL	NULL	NULL	NULL	NULL	NULL	73.74
47	1122	4	18	2006-05-17 18:00	63.78	NULL	NULL	NULL	NULL	NULL	NULL	61.65
47	1123	4	19	2006-05-17 19:00	60.69	NULL	NULL	NULL	NULL	NULL	NULL	60.20
47	1124	4	20	2006-05-17 20:00	56.75	NULL	NULL	NULL	NULL	NULL	NULL	59.26
47	1125	4	21	2006-05-17 21:00	47.94	NULL	NULL	NULL	NULL	NULL	NULL	58.57
47	1126	4	22	2006-05-17 22:00	44.38	NULL	NULL	NULL	NULL	NULL	NULL	48.26
47	1127	4	23	2006-05-17 23:00	33.59	NULL	NULL	NULL	NULL	NULL	NULL	42.97
48	1128	5	0	2006-05-18 00:00	23.75	45.09	18.51	50.46	35.93	53.21	26.80	14.29
48	1129	5	1	2006-05-18 01:00	23.96	NULL	NULL	NULL	NULL	NULL	NULL	35.86
48	1130	5	2	2006-05-18 02:00	22.12	NULL	NULL	NULL	NULL	NULL	NULL	26.66
48	1131	5	3	2006-05-18 03:00	21.93	NULL	NULL	NULL	NULL	NULL	NULL	27.50
48	1132	5	4	2006-05-18 04:00	21.17	NULL	NULL	NULL	NULL	NULL	NULL	39.44
48	1133	5	5	2006-05-18 05:00	25.35	NULL	NULL	NULL	NULL	NULL	NULL	44.18
48	1134	5	6	2006-05-18 06:00	32.97	NULL	NULL	NULL	NULL	NULL	NULL	44.20
48	1135	5	7	2006-05-18 07:00	32.75	NULL	NULL	NULL	NULL	NULL	NULL	50.39
48	1136	5	8	2006-05-18 08:00	36.82	NULL	NULL	NULL	NULL	NULL	NULL	49.52
48	1137	5	9	2006-05-18 09:00	39.37	NULL	NULL	NULL	NULL	NULL	NULL	51.30
48	1138	5	10	2006-05-18 10:00	44.02	NULL	NULL	NULL	NULL	NULL	NULL	53.49
48	1139	5	11	2006-05-18 11:00	46.55	NULL	NULL	NULL	NULL	NULL	NULL	52.34
48	1140	5	12	2006-05-18 12:00	56.88	NULL	NULL	NULL	NULL	NULL	NULL	53.03
48	1141	5	13	2006-05-18 13:00	60.22	NULL	NULL	NULL	NULL	NULL	NULL	51.72
48	1142	5	14	2006-05-18 14:00	66.49	NULL	NULL	NULL	NULL	NULL	NULL	55.85
48	1143	5	15	2006-05-18 15:00	67.89	NULL	NULL	NULL	NULL	NULL	NULL	56.82
48	1144	5	16	2006-05-18 16:00	68.75	NULL	NULL	NULL	NULL	NULL	NULL	55.04
48	1145	5	17	2006-05-18 17:00	68.95	NULL	NULL	NULL	NULL	NULL	NULL	59.80
48	1146	5	18	2006-05-18 18:00	63.61	NULL	NULL	NULL	NULL	NULL	NULL	59.60
48	1147	5	19	2006-05-18 19:00	58.38	NULL	NULL	NULL	NULL	NULL	NULL	56.51
48	1148	5	20	2006-05-18 20:00	60.00	NULL	NULL	NULL	NULL	NULL	NULL	52.57
48	1149	5	21	2006-05-18 21:00	47.64	NULL	NULL	NULL	NULL	NULL	NULL	43.76
48	1150	5	22	2006-05-18 22:00	39.40	NULL	NULL	NULL	NULL	NULL	NULL	40.20
48	1151	5	23	2006-05-18 23:00	36.75	NULL	NULL	NULL	NULL	NULL	NULL	26.25
49	1152	6	0	2006-05-19 00:00	27.37	40.43	10.70	50.43	37.05	44.25	26.05	15.94
49	1153	6	1	2006-05-19 01:00	25.48	NULL	NULL	NULL	NULL	NULL	NULL	12.70
49	1154	6	2	2006-05-19 02:00	21.08	NULL	NULL	NULL	NULL	NULL	NULL	12.68
49	1155	6	3	2006-05-19 03:00	25.12	NULL	NULL	NULL	NULL	NULL	NULL	12.08
49	1156	6	4	2006-05-19 04:00	25.06	NULL	NULL	NULL	NULL	NULL	NULL	13.41
49	1157	6	5	2006-05-19 05:00	25.50	NULL	NULL	NULL	NULL	NULL	NULL	17.57
49	1158	6	6	2006-05-19 06:00	35.32	NULL	NULL	NULL	NULL	NULL	NULL	27.11
49	1159	6	7	2006-05-19 07:00	36.91	NULL	NULL	NULL	NULL	NULL	NULL	35.65
49	1160	6	8	2006-05-19 08:00	39.64	NULL	NULL	NULL	NULL	NULL	NULL	34.16
49	1161	6	9	2006-05-19 09:00	42.65	NULL	NULL	NULL	NULL	NULL	NULL	36.02
49	1162	6	10	2006-05-19 10:00	43.67	NULL	NULL	NULL	NULL	NULL	NULL	35.77
49	1163	6	11	2006-05-19 11:00	49.25	NULL	NULL	NULL	NULL	NULL	NULL	47.74
49	1164	6	12	2006-05-19 12:00	53.16	NULL	NULL	NULL	NULL	NULL	NULL	39.64
49	1165	6	13	2006-05-19 13:00	59.15	NULL	NULL	NULL	NULL	NULL	NULL	48.42
49	1166	6	14	2006-05-19 14:00	55.00	NULL	NULL	NULL	NULL	NULL	NULL	51.79
49	1167	6	15	2006-05-19 15:00	55.06	NULL	NULL	NULL	NULL	NULL	NULL	51.66
49	1168	6	16	2006-05-19 16:00	52.80	NULL	NULL	NULL	NULL	NULL	NULL	52.66
49	1169	6	17	2006-05-19 17:00	51.74	NULL	NULL	NULL	NULL	NULL	NULL	51.94
49	1170	6	18	2006-05-19 18:00	51.30	NULL	NULL	NULL	NULL	NULL	NULL	58.95
49	1171	6	19	2006-05-19 19:00	34.00	NULL	NULL	NULL	NULL	NULL	NULL	53.72
49	1172	6	20	2006-05-19 20:00	26.63	NULL	NULL	NULL	NULL	NULL	NULL	55.34
49	1173	6	21	2006-05-19 21:00	21.69	NULL	NULL	NULL	NULL	NULL	NULL	42.98
49	1174	6	22	2006-05-19 22:00	31.19	NULL	NULL	NULL	NULL	NULL	NULL	34.74
49	1175	6	23	2006-05-19 23:00	27.61	NULL	NULL	NULL	NULL	NULL	NULL	28.94
50	1176	7	0	2006-05-20 00:00	27.52	40.43	10.70	23.79	19.83	23.69	25.81	15.94
50	1177	7	1	2006-05-20 01:00	28.62	NULL	NULL	NULL	NULL	NULL	NULL	16.15
50	1178	7	2	2006-05-20 02:00	28.57	NULL	NULL	NULL	NULL	NULL	NULL	14.31
50	1179	7	3	2006-05-20 03:00	24.75	NULL	NULL	NULL	NULL	NULL	NULL	14.12
50	1180	7	4	2006-05-20 04:00	25.00	NULL	NULL	NULL	NULL	NULL	NULL	13.36
50	1181	7	5	2006-05-20 05:00	24.46	NULL	NULL	NULL	NULL	NULL	NULL	17.54
50	1182	7	6	2006-05-20 06:00	28.60	NULL	NULL	NULL	NULL	NULL	NULL	25.16
50	1183	7	7	2006-05-20 07:00	22.20	NULL	NULL	NULL	NULL	NULL	NULL	28.09
50	1184	7	8	2006-05-20 08:00	23.03	NULL	NULL	NULL	NULL	NULL	NULL	32.16
50	1185	7	9	2006-05-20 09:00	23.76	NULL	NULL	NULL	NULL	NULL	NULL	34.71
50	1186	7	10	2006-05-20 10:00	23.54	NULL	NULL	NULL	NULL	NULL	NULL	39.36
50	1187	7	11	2006-05-20 11:00	21.61	NULL	NULL	NULL	NULL	NULL	NULL	41.89
50	1188	7	12	2006-05-20 12:00	22.54	NULL	NULL	NULL	NULL	NULL	NULL	52.22
50	1189	7	13	2006-05-20 13:00	23.83	NULL	NULL	NULL	NULL	NULL	NULL	55.56
50	1190	7	14	2006-05-20 14:00	22.90	NULL	NULL	NULL	NULL	NULL	NULL	61.83
50	1191	7	15	2006-05-20 15:00	23.53	NULL	NULL	NULL	NULL	NULL	NULL	63.23
50	1192	7	16	2006-05-20 16:00	24.28	NULL	NULL	NULL	NULL	NULL	NULL	64.09
50	1193	7	17	2006-05-20 17:00	24.48	NULL	NULL	NULL	NULL	NULL	NULL	64.29
50	1194	7	18	2006-05-20 18:00	24.46	NULL	NULL	NULL	NULL	NULL	NULL	58.95
50	1195	7	19	2006-05-20 19:00	23.52	NULL	NULL	NULL	NULL	NULL	NULL	53.72
50	1196	7	20	2006-05-20 20:00	24.97	NULL	NULL	NULL	NULL	NULL	NULL	55.34
50	1197	7	21	2006-05-20 21:00	21.82	NULL	NULL	NULL	NULL	NULL	NULL	42.98
50	1198	7	22	2006-05-20 22:00	28.87	NULL	NULL	NULL	NULL	NULL	NULL	34.74
50	1199	7	23	2006-05-20 23:00	18.68	NULL	NULL	NULL	NULL	NULL	NULL	28.94
51	1200	1	0	2006-05-21 00:00	10.90	32.40	1.46	31.23	28.75	24.32	16.84	NULL
51	1201	1	1	2006-05-21 01:00	16.74	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1202	1	2	2006-05-21 02:00	16.56	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1203	1	3	2006-05-21 03:00	15.94	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1204	1	4	2006-05-21 04:00	14.56	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1205	1	5	2006-05-21 05:00	15.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1206	1	6	2006-05-21 06:00	15.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1207	1	7	2006-05-21 07:00	15.51	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1208	1	8	2006-05-21 08:00	20.22	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1209	1	9	2006-05-21 09:00	24.13	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1210	1	10	2006-05-21 10:00	24.94	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1211	1	11	2006-05-21 11:00	22.60	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1212	1	12	2006-05-21 12:00	27.69	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1213	1	13	2006-05-21 13:00	25.98	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1214	1	14	2006-05-21 14:00	27.95	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1215	1	15	2006-05-21 15:00	25.88	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1216	1	16	2006-05-21 16:00	23.67	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1217	1	17	2006-05-21 17:00	23.82	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1218	1	18	2006-05-21 18:00	28.02	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1219	1	19	2006-05-21 19:00	27.95	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1220	1	20	2006-05-21 20:00	28.11	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1221	1	21	2006-05-21 21:00	27.72	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1222	1	22	2006-05-21 22:00	27.12	NULL	NULL	NULL	NULL	NULL	NULL	NULL
51	1223	1	23	2006-05-21 23:00	17.88	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1224	2	0	2006-05-22 00:00	14.00	34.56	16.13	39.05	14.29	39.66	19.10	12.51
52	1225	2	1	2006-05-22 01:00	13.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1226	2	2	2006-05-22 02:00	6.97	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1227	2	3	2006-05-22 03:00	7.07	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1228	2	4	2006-05-22 04:00	12.23	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1229	2	5	2006-05-22 05:00	20.67	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1230	2	6	2006-05-22 06:00	25.04	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1231	2	7	2006-05-22 07:00	33.20	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1232	2	8	2006-05-22 08:00	33.43	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1233	2	9	2006-05-22 09:00	34.62	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1234	2	10	2006-05-22 10:00	32.13	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1235	2	11	2006-05-22 11:00	38.64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1236	2	12	2006-05-22 12:00	43.24	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1237	2	13	2006-05-22 13:00	44.60	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1238	2	14	2006-05-22 14:00	43.10	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1239	2	15	2006-05-22 15:00	44.59	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1240	2	16	2006-05-22 16:00	43.61	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1241	2	17	2006-05-22 17:00	43.91	NULL	NULL	NULL	NULL	NULL	NULL	NULL
52	1242	2	18	2006-05-22 18:00	44.06	NULL	NULL	NULL	NULL	NULL	NULL	30.18
52	1243	2	19	2006-05-22 19:00	43.94	NULL	NULL	NULL	NULL	NULL	NULL	30.11
52	1244	2	20	2006-05-22 20:00	43.74	NULL	NULL	NULL	NULL	NULL	NULL	30.27
52	1245	2	21	2006-05-22 21:00	42.69	NULL	NULL	NULL	NULL	NULL	NULL	29.88
52	1246	2	22	2006-05-22 22:00	40.63	NULL	NULL	NULL	NULL	NULL	NULL	29.28
52	1247	2	23	2006-05-22 23:00	38.24	NULL	NULL	NULL	NULL	NULL	NULL	19.49
53	1248	3	0	2006-05-23 00:00	34.87	28.03	7.10	27.40	26.77	31.07	30.02	4.97
53	1249	3	1	2006-05-23 01:00	30.41	NULL	NULL	NULL	NULL	NULL	NULL	18.35
53	1250	3	2	2006-05-23 02:00	31.20	NULL	NULL	NULL	NULL	NULL	NULL	18.17
53	1251	3	3	2006-05-23 03:00	31.57	NULL	NULL	NULL	NULL	NULL	NULL	17.55
53	1252	3	4	2006-05-23 04:00	29.56	NULL	NULL	NULL	NULL	NULL	NULL	16.17
53	1253	3	5	2006-05-23 05:00	22.92	NULL	NULL	NULL	NULL	NULL	NULL	16.61
53	1254	3	6	2006-05-23 06:00	26.56	NULL	NULL	NULL	NULL	NULL	NULL	16.61
53	1255	3	7	2006-05-23 07:00	28.07	NULL	NULL	NULL	NULL	NULL	NULL	17.67
53	1256	3	8	2006-05-23 08:00	37.61	NULL	NULL	NULL	NULL	NULL	NULL	22.38
53	1257	3	9	2006-05-23 09:00	31.48	NULL	NULL	NULL	NULL	NULL	NULL	26.29
53	1258	3	10	2006-05-23 10:00	31.57	NULL	NULL	NULL	NULL	NULL	NULL	27.10
53	1259	3	11	2006-05-23 11:00	32.66	NULL	NULL	NULL	NULL	NULL	NULL	24.76
53	1260	3	12	2006-05-23 12:00	32.65	NULL	NULL	NULL	NULL	NULL	NULL	29.85
53	1261	3	13	2006-05-23 13:00	33.71	NULL	NULL	NULL	NULL	NULL	NULL	28.14
53	1262	3	14	2006-05-23 14:00	33.41	NULL	NULL	NULL	NULL	NULL	NULL	30.11
53	1263	3	15	2006-05-23 15:00	33.66	NULL	NULL	NULL	NULL	NULL	NULL	28.04
53	1264	3	16	2006-05-23 16:00	32.22	NULL	NULL	NULL	NULL	NULL	NULL	25.83
53	1265	3	17	2006-05-23 17:00	32.08	NULL	NULL	NULL	NULL	NULL	NULL	25.98
53	1266	3	18	2006-05-23 18:00	28.45	NULL	NULL	NULL	NULL	NULL	NULL	37.53
53	1267	3	19	2006-05-23 19:00	27.84	NULL	NULL	NULL	NULL	NULL	NULL	37.41
53	1268	3	20	2006-05-23 20:00	29.31	NULL	NULL	NULL	NULL	NULL	NULL	37.21
53	1269	3	21	2006-05-23 21:00	25.86	NULL	NULL	NULL	NULL	NULL	NULL	36.16
53	1270	3	22	2006-05-23 22:00	31.44	NULL	NULL	NULL	NULL	NULL	NULL	34.10
53	1271	3	23	2006-05-23 23:00	28.21	NULL	NULL	NULL	NULL	NULL	NULL	29.21
54	1272	4	0	2006-05-24 00:00	17.40	30.03	9.65	17.78	10.00	18.12	13.71	34.87
54	1273	4	1	2006-05-24 01:00	15.45	NULL	NULL	NULL	NULL	NULL	NULL	3.97
54	1274	4	2	2006-05-24 02:00	12.73	NULL	NULL	NULL	NULL	NULL	NULL	-2.06
54	1275	4	3	2006-05-24 03:00	15.38	NULL	NULL	NULL	NULL	NULL	NULL	-1.96
54	1276	4	4	2006-05-24 04:00	15.38	NULL	NULL	NULL	NULL	NULL	NULL	3.20
54	1277	4	5	2006-05-24 05:00	16.61	NULL	NULL	NULL	NULL	NULL	NULL	11.64
54	1278	4	6	2006-05-24 06:00	19.48	NULL	NULL	NULL	NULL	NULL	NULL	16.01
54	1279	4	7	2006-05-24 07:00	21.59	NULL	NULL	NULL	NULL	NULL	NULL	26.67
54	1280	4	8	2006-05-24 08:00	19.70	NULL	NULL	NULL	NULL	NULL	NULL	26.90
54	1281	4	9	2006-05-24 09:00	20.29	NULL	NULL	NULL	NULL	NULL	NULL	28.09
54	1282	4	10	2006-05-24 10:00	24.32	NULL	NULL	NULL	NULL	NULL	NULL	25.60
54	1283	4	11	2006-05-24 11:00	22.81	NULL	NULL	NULL	NULL	NULL	NULL	32.11
54	1284	4	12	2006-05-24 12:00	23.79	NULL	NULL	NULL	NULL	NULL	NULL	36.71
54	1285	4	13	2006-05-24 13:00	20.19	NULL	NULL	NULL	NULL	NULL	NULL	38.07
54	1286	4	14	2006-05-24 14:00	18.66	NULL	NULL	NULL	NULL	NULL	NULL	36.57
54	1287	4	15	2006-05-24 15:00	19.28	NULL	NULL	NULL	NULL	NULL	NULL	38.06
54	1288	4	16	2006-05-24 16:00	17.34	NULL	NULL	NULL	NULL	NULL	NULL	37.08
54	1289	4	17	2006-05-24 17:00	14.20	NULL	NULL	NULL	NULL	NULL	NULL	37.38
54	1290	4	18	2006-05-24 18:00	14.71	NULL	NULL	NULL	NULL	NULL	NULL	28.45
54	1291	4	19	2006-05-24 19:00	13.77	NULL	NULL	NULL	NULL	NULL	NULL	27.84
54	1292	4	20	2006-05-24 20:00	10.67	NULL	NULL	NULL	NULL	NULL	NULL	29.31
54	1293	4	21	2006-05-24 21:00	9.07	NULL	NULL	NULL	NULL	NULL	NULL	25.86
54	1294	4	22	2006-05-24 22:00	9.14	NULL	NULL	NULL	NULL	NULL	NULL	31.44
54	1295	4	23	2006-05-24 23:00	7.55	NULL	NULL	NULL	NULL	NULL	NULL	28.21
55	1296	5	0	2006-05-25 00:00	6.13	30.03	9.65	7.54	5.54	16.76	6.44	17.40
55	1297	5	1	2006-05-25 01:00	6.78	NULL	NULL	NULL	NULL	NULL	NULL	30.41
55	1298	5	2	2006-05-25 02:00	5.79	NULL	NULL	NULL	NULL	NULL	NULL	31.20
55	1299	5	3	2006-05-25 03:00	4.61	NULL	NULL	NULL	NULL	NULL	NULL	31.57
55	1300	5	4	2006-05-25 04:00	4.97	NULL	NULL	NULL	NULL	NULL	NULL	29.56
55	1301	5	5	2006-05-25 05:00	11.68	NULL	NULL	NULL	NULL	NULL	NULL	22.92
55	1302	5	6	2006-05-25 06:00	17.05	NULL	NULL	NULL	NULL	NULL	NULL	26.56
55	1303	5	7	2006-05-25 07:00	16.59	NULL	NULL	NULL	NULL	NULL	NULL	28.07
55	1304	5	8	2006-05-25 08:00	16.86	NULL	NULL	NULL	NULL	NULL	NULL	37.61
55	1305	5	9	2006-05-25 09:00	16.69	NULL	NULL	NULL	NULL	NULL	NULL	31.48
55	1306	5	10	2006-05-25 10:00	16.77	NULL	NULL	NULL	NULL	NULL	NULL	31.57
55	1307	5	11	2006-05-25 11:00	16.63	NULL	NULL	NULL	NULL	NULL	NULL	32.66
55	1308	5	12	2006-05-25 12:00	16.90	NULL	NULL	NULL	NULL	NULL	NULL	32.65
55	1309	5	13	2006-05-25 13:00	17.11	NULL	NULL	NULL	NULL	NULL	NULL	33.71
55	1310	5	14	2006-05-25 14:00	17.30	NULL	NULL	NULL	NULL	NULL	NULL	33.41
55	1311	5	15	2006-05-25 15:00	17.75	NULL	NULL	NULL	NULL	NULL	NULL	33.66
55	1312	5	16	2006-05-25 16:00	17.61	NULL	NULL	NULL	NULL	NULL	NULL	32.22
55	1313	5	17	2006-05-25 17:00	17.72	NULL	NULL	NULL	NULL	NULL	NULL	32.08
55	1314	5	18	2006-05-25 18:00	17.49	NULL	NULL	NULL	NULL	NULL	NULL	14.71
55	1315	5	19	2006-05-25 19:00	15.91	NULL	NULL	NULL	NULL	NULL	NULL	13.77
55	1316	5	20	2006-05-25 20:00	14.63	NULL	NULL	NULL	NULL	NULL	NULL	10.67
