948,   139750.392000+30d;
949,   139886.460000+30d;
950,   140095.530000+30d;
951,   140175.984000+30d;
952,   140314.398000+30d;
953,   140419.692000+30d;
954,   140395.542000+30d;
955,   140618.688000+30d;
956,   140774.352000+30d;
957,   140781.804000+30d;
958,   140831.484000+30d;
959,   140815.752000+30d;
960,   140817.132000+30d;
961,   140983.974000+30d;
962,   141088.026000+30d;
963,   141202.842000+30d;
964,   141287.988000+30d;
965,   141335.460000+30d;
966,   141433.440000+30d;
967,   141508.650000+30d;
968,   141491.262000+30d;
969,   141525.624000+30d;
970,   141624.294000+30d;
971,   141565.920000+30d;
972,   141508.650000+30d;
973,   141376.446000+30d;
974,   141367.062000+30d;
975,   141380.310000+30d;
976,   141345.948000+30d;
977,   141219.402000+30d;
978,   141321.936000+30d;
979,   141124.182000+30d;
980,   141068.016000+30d;
981,   141028.824000+30d;
982,   140965.344000+30d;
983,   140824.998000+30d;
984,   140780.700000+30d;
985,   140759.586000+30d;
986,   140800.296000+30d;
987,   140658.984000+30d;
988,   140542.926000+30d;
989,   140268.030000+30d;
990,   140337.996000+30d;
991,   140265.546000+30d;
992,   140375.946000+30d;
993,   140510.634000+30d;
994,   140403.822000+30d;
995,   140237.394000+30d;
996,   140172.258000+30d;
997,   140117.058000+30d;
998,   139949.802000+30d;
999,   139872.660000+30d;
1000,   139770.678000+30d;
1001,   139728.036000+30d;
1002,   139746.114000+30d;
1003,   139776.612000+30d;
1004,   139817.736000+30d;
1005,   139939.314000+30d;
1006,   139800.072000+30d;
1007,   139784.340000+30d;
1008,   139891.428000+30d;
1009,   139830.708000+30d;
1010,   139776.612000+30d;
1011,   139621.500000+30d;
1012,   139677.114000+30d;
1013,   139598.178000+30d;
1014,   139470.114000+30d;
1015,   139398.078000+30d;
1016,   139356.264000+30d;
1017,   139373.100000+30d;
1018,   139419.192000+30d;
1019,   139519.932000+30d;
1020,   139529.178000+30d;
1021,   139615.014000+30d;
1022,   139596.522000+30d;
1023,   139616.946000+30d;
1024,   139481.292000+30d;
1025,   139538.976000+30d;
1026,   139305.618000+30d;
1027,   139176.174000+30d;
1028,   139075.434000+30d;
1029,   138812.682000+30d;
1030,   138476.376000+30d;
1031,   137998.150800+30d;
1032,   137773.169400+30d;
1033,   137811.478200+30d;
1034,   137686.960800+30d;
1035,   137799.541200+30d;
1036,   137931.565800+30d;
1037,   138005.520000+30d;
1038,   138059.478000+30d;
1039,   138169.740000+30d;
1040,   138114.816000+30d;
1041,   138168.084000+30d;
1042,   138293.802000+30d;
1043,   138399.372000+30d;
1044,   138535.302000+30d;
1045,   138717.462000+30d;
1046,   138815.166000+30d;
1047,   139087.164000+30d;
