# timestamp,measured_power_C
2009-01-01 00:00:05.087000 PST,+4855.6107-215.60992j
2009-01-01 00:00:05.087200 PST,+4855.9023-215.39584j
2009-01-01 00:00:05.087400 PST,+4856.1975-215.17281j
2009-01-01 00:00:05.087600 PST,+4856.496-214.94078j
2009-01-01 00:00:05.087800 PST,+4856.7977-214.69972j
2009-01-01 00:00:05.088000 PST,+4857.1024-214.44959j
2009-01-01 00:00:05.088200 PST,+4857.4099-214.19034j
2009-01-01 00:00:05.088400 PST,+4857.72-213.92195j
2009-01-01 00:00:05.088600 PST,+4858.0325-213.64438j
2009-01-01 00:00:05.088800 PST,+4858.3473-213.3576j
2009-01-01 00:00:05.089000 PST,+4858.6641-213.06159j
2009-01-01 00:00:05.089200 PST,+4858.9829-212.75632j
2009-01-01 00:00:05.089400 PST,+4859.3033-212.44177j
2009-01-01 00:00:05.089600 PST,+4859.6253-212.11791j
2009-01-01 00:00:05.089800 PST,+4859.9487-211.78473j
2009-01-01 00:00:05.090000 PST,+4860.2732-211.44221j
2009-01-01 00:00:05.090200 PST,+4860.5987-211.09034j
2009-01-01 00:00:05.090400 PST,+4860.9251-210.72909j
2009-01-01 00:00:05.090600 PST,+4861.2522-210.35847j
2009-01-01 00:00:05.090800 PST,+4861.5798-209.97846j
2009-01-01 00:00:05.091000 PST,+4861.9078-209.58906j
2009-01-01 00:00:05.091200 PST,+4862.236-209.19027j
2009-01-01 00:00:05.091400 PST,+4862.5642-208.78207j
2009-01-01 00:00:05.091600 PST,+4862.8924-208.36448j
2009-01-01 00:00:05.091800 PST,+4863.2203-207.93749j
2009-01-01 00:00:05.092000 PST,+4863.5478-207.5011j
2009-01-01 00:00:05.092200 PST,+4863.8748-207.05533j
2009-01-01 00:00:05.092400 PST,+4864.2011-206.60018j
2009-01-01 00:00:05.092600 PST,+4864.5266-206.13565j
2009-01-01 00:00:05.092800 PST,+4864.8513-205.66177j
2009-01-01 00:00:05.093000 PST,+4865.1748-205.17854j
2009-01-01 00:00:05.093200 PST,+4865.4972-204.68597j
2009-01-01 00:00:05.093400 PST,+4865.8184-204.1841j
2009-01-01 00:00:05.093600 PST,+4866.1381-203.67292j
2009-01-01 00:00:05.093800 PST,+4866.4563-203.15247j
2009-01-01 00:00:05.094000 PST,+4866.7729-202.62276j
2009-01-01 00:00:05.094200 PST,+4867.0877-202.08382j
2009-01-01 00:00:05.094400 PST,+4867.4008-201.53567j
2009-01-01 00:00:05.094600 PST,+4867.7119-200.97834j
2009-01-01 00:00:05.094800 PST,+4868.021-200.41185j
2009-01-01 00:00:05.095000 PST,+4868.3281-199.83623j
2009-01-01 00:00:05.095200 PST,+4868.633-199.25152j
2009-01-01 00:00:05.095400 PST,+4868.9356-198.65774j
2009-01-01 00:00:05.095600 PST,+4869.2359-198.05493j
2009-01-01 00:00:05.095800 PST,+4869.5338-197.44312j
2009-01-01 00:00:05.096000 PST,+4869.8293-196.82234j
2009-01-01 00:00:05.096200 PST,+4870.1222-196.19263j
2009-01-01 00:00:05.096400 PST,+4870.4126-195.55404j
2009-01-01 00:00:05.096600 PST,+4870.7003-194.90658j
2009-01-01 00:00:05.096800 PST,+4870.9854-194.25031j
2009-01-01 00:00:05.097000 PST,+4871.2677-193.58527j
2009-01-01 00:00:05.097200 PST,+4871.5473-192.91149j
2009-01-01 00:00:05.097400 PST,+4871.8241-192.22901j
2009-01-01 00:00:05.097600 PST,+4872.098-191.53788j
2009-01-01 00:00:05.097800 PST,+4872.3691-190.83815j
2009-01-01 00:00:05.098000 PST,+4872.6372-190.12984j
2009-01-01 00:00:05.098200 PST,+4872.9025-189.41301j
2009-01-01 00:00:05.098400 PST,+4873.1648-188.68771j
2009-01-01 00:00:05.098600 PST,+4873.4242-187.95396j
2009-01-01 00:00:05.098800 PST,+4873.6807-187.21183j
2009-01-01 00:00:05.099000 PST,+4873.9342-186.46136j
2009-01-01 00:00:05.099200 PST,+4874.1847-185.70259j
2009-01-01 00:00:05.099400 PST,+4874.4322-184.93557j
2009-01-01 00:00:05.099600 PST,+4874.6768-184.16034j
2009-01-01 00:00:05.099800 PST,+4874.9184-183.37696j
2009-01-01 00:00:05.100000 PST,+4875.1571-182.58547j
2009-01-01 00:00:05.100200 PST,+4875.3928-181.78591j
2009-01-01 00:00:05.100400 PST,+4875.6257-180.97833j
2009-01-01 00:00:05.100600 PST,+4875.8556-180.16279j
2009-01-01 00:00:05.100800 PST,+4876.0826-179.33932j
2009-01-01 00:00:05.101000 PST,+4876.3068-178.50797j
2009-01-01 00:00:05.101200 PST,+4876.5282-177.6688j
2009-01-01 00:00:05.101400 PST,+4876.7468-176.82184j
2009-01-01 00:00:05.101600 PST,+4876.9626-175.96715j
2009-01-01 00:00:05.101800 PST,+4877.1757-175.10477j
2009-01-01 00:00:05.102000 PST,+4877.3861-174.23474j
2009-01-01 00:00:05.102200 PST,+4877.5938-173.35712j
2009-01-01 00:00:05.102400 PST,+4877.799-172.47194j
2009-01-01 00:00:05.102600 PST,+4878.0016-171.57925j
2009-01-01 00:00:05.102800 PST,+4878.2016-170.67911j
2009-01-01 00:00:05.103000 PST,+4878.3993-169.77154j
2009-01-01 00:00:05.103200 PST,+4878.5945-168.85659j
2009-01-01 00:00:05.103400 PST,+4878.7873-167.93432j
2009-01-01 00:00:05.103600 PST,+4878.9779-167.00475j
2009-01-01 00:00:05.103800 PST,+4879.1662-166.06794j
2009-01-01 00:00:05.104000 PST,+4879.3523-165.12392j
2009-01-01 00:00:05.104200 PST,+4879.5363-164.17274j
2009-01-01 00:00:05.104400 PST,+4879.7182-163.21443j
2009-01-01 00:00:05.104600 PST,+4879.8981-162.24904j
2009-01-01 00:00:05.104800 PST,+4880.0761-161.2766j
2009-01-01 00:00:05.105000 PST,+4880.2522-160.29716j
2009-01-01 00:00:05.105200 PST,+4880.4264-159.31074j
2009-01-01 00:00:05.105400 PST,+4880.599-158.31739j
2009-01-01 00:00:05.105600 PST,+4880.7699-157.31715j
2009-01-01 00:00:05.105800 PST,+4880.9391-156.31004j
2009-01-01 00:00:05.106000 PST,+4881.1069-155.2961j
2009-01-01 00:00:05.106200 PST,+4881.2731-154.27538j
2009-01-01 00:00:05.106400 PST,+4881.438-153.24789j
2009-01-01 00:00:05.106600 PST,+4881.6016-152.21367j
2009-01-01 00:00:05.106800 PST,+4881.7639-151.17275j
2009-01-01 00:00:05.107000 PST,+4881.925-150.12517j
2009-01-01 00:00:05.107200 PST,+4882.085-149.07095j
2009-01-01 00:00:05.107400 PST,+4882.244-148.01012j
2009-01-01 00:00:05.107600 PST,+4882.4021-146.94271j
2009-01-01 00:00:05.107800 PST,+4882.5592-145.86875j
2009-01-01 00:00:05.108000 PST,+4882.7156-144.78826j
2009-01-01 00:00:05.108200 PST,+4882.8712-143.70126j
2009-01-01 00:00:05.108400 PST,+4883.0261-142.60779j
2009-01-01 00:00:05.108600 PST,+4883.1805-141.50786j
2009-01-01 00:00:05.108800 PST,+4883.3343-140.40149j
2009-01-01 00:00:05.109000 PST,+4883.4877-139.28872j
2009-01-01 00:00:05.109200 PST,+4883.6407-138.16955j
2009-01-01 00:00:05.109400 PST,+4883.7934-137.04401j
2009-01-01 00:00:05.109600 PST,+4883.9459-135.91212j
2009-01-01 00:00:05.109800 PST,+4884.0982-134.77389j
2009-01-01 00:00:05.110000 PST,+4884.2504-133.62934j
2009-01-01 00:00:05.110200 PST,+4884.4026-132.47849j
2009-01-01 00:00:05.110400 PST,+4884.5548-131.32136j
2009-01-01 00:00:05.110600 PST,+4884.7072-130.15795j
2009-01-01 00:00:05.110800 PST,+4884.8597-128.98828j
2009-01-01 00:00:05.111000 PST,+4885.0125-127.81237j
2009-01-01 00:00:05.111200 PST,+4885.1656-126.63022j
2009-01-01 00:00:05.111400 PST,+4885.319-125.44184j
2009-01-01 00:00:05.111600 PST,+4885.4729-124.24725j
2009-01-01 00:00:05.111800 PST,+4885.6273-123.04646j
2009-01-01 00:00:05.112000 PST,+4885.7823-121.83947j
2009-01-01 00:00:05.112200 PST,+4885.9378-120.62629j
2009-01-01 00:00:05.112400 PST,+4886.0941-119.40692j
2009-01-01 00:00:05.112600 PST,+4886.2511-118.18138j
2009-01-01 00:00:05.112800 PST,+4886.4089-116.94967j
2009-01-01 00:00:05.113000 PST,+4886.5675-115.71179j
2009-01-01 00:00:05.113200 PST,+4886.727-114.46775j
2009-01-01 00:00:05.113400 PST,+4886.8875-113.21754j
2009-01-01 00:00:05.113600 PST,+4887.049-111.96118j
2009-01-01 00:00:05.113800 PST,+4887.2115-110.69866j
2009-01-01 00:00:05.114000 PST,+4887.3751-109.42999j
2009-01-01 00:00:05.114200 PST,+4887.5399-108.15515j
2009-01-01 00:00:05.114400 PST,+4887.7059-106.87416j
2009-01-01 00:00:05.114600 PST,+4887.8731-105.58702j
2009-01-01 00:00:05.114800 PST,+4888.0416-104.29371j
2009-01-01 00:00:05.115000 PST,+4888.2114-102.99424j
2009-01-01 00:00:05.115200 PST,+4888.3826-101.68861j
2009-01-01 00:00:05.115400 PST,+4888.5552-100.37681j
2009-01-01 00:00:05.115600 PST,+4888.7292-99.058832j
2009-01-01 00:00:05.115800 PST,+4888.9046-97.73468j
2009-01-01 00:00:05.116000 PST,+4889.0816-96.404346j
2009-01-01 00:00:05.116200 PST,+4889.2602-95.067824j
2009-01-01 00:00:05.116400 PST,+4889.4402-93.725107j
2009-01-01 00:00:05.116600 PST,+4889.6219-92.37619j
2009-01-01 00:00:05.116800 PST,+4889.8053-91.021066j
2009-01-01 00:00:05.117000 PST,+4889.9902-89.659726j
2009-01-01 00:00:05.117200 PST,+4890.1769-88.292163j
2009-01-01 00:00:05.117400 PST,+4890.3652-86.918369j
2009-01-01 00:00:05.117600 PST,+4890.5553-85.538336j
2009-01-01 00:00:05.117800 PST,+4890.7471-84.152054j
2009-01-01 00:00:05.118000 PST,+4890.9407-82.759514j
2009-01-01 00:00:05.118200 PST,+4891.136-81.360706j
2009-01-01 00:00:05.118400 PST,+4891.3332-79.955621j
2009-01-01 00:00:05.118600 PST,+4891.5322-78.544249j
2009-01-01 00:00:05.118800 PST,+4891.7329-77.126579j
2009-01-01 00:00:05.119000 PST,+4891.9356-75.702601j
2009-01-01 00:00:05.119200 PST,+4892.14-74.272358j
2009-01-01 00:00:05.119400 PST,+4892.3464-72.835923j
2009-01-01 00:00:05.119600 PST,+4892.5545-71.39336j
2009-01-01 00:00:05.119800 PST,+4892.7645-69.944732j
2009-01-01 00:00:05.120000 PST,+4892.9762-68.490103j
2009-01-01 00:00:05.120200 PST,+4893.1898-67.029532j
2009-01-01 00:00:05.120400 PST,+4893.4052-65.563081j
2009-01-01 00:00:05.120600 PST,+4893.6223-64.090806j
2009-01-01 00:00:05.120800 PST,+4893.8413-62.612767j
2009-01-01 00:00:05.121000 PST,+4894.0619-61.12902j
2009-01-01 00:00:05.121200 PST,+4894.2844-59.639619j
2009-01-01 00:00:05.121400 PST,+4894.5085-58.144619j
2009-01-01 00:00:05.121600 PST,+4894.7344-56.644073j
2009-01-01 00:00:05.121800 PST,+4894.9621-55.138034j
2009-01-01 00:00:05.122000 PST,+4895.1914-53.626551j
2009-01-01 00:00:05.122200 PST,+4895.4224-52.109675j
2009-01-01 00:00:05.122400 PST,+4895.6551-50.587456j
2009-01-01 00:00:05.122600 PST,+4895.8895-49.05994j
2009-01-01 00:00:05.122800 PST,+4896.1256-47.527176j
2009-01-01 00:00:05.123000 PST,+4896.3633-45.989209j
2009-01-01 00:00:05.123200 PST,+4896.6027-44.446085j
2009-01-01 00:00:05.123400 PST,+4896.8437-42.897848j
2009-01-01 00:00:05.123600 PST,+4897.0863-41.344541j
2009-01-01 00:00:05.123800 PST,+4897.3305-39.786207j
2009-01-01 00:00:05.124000 PST,+4897.5764-38.222887j
2009-01-01 00:00:05.124200 PST,+4897.8238-36.654624j
2009-01-01 00:00:05.124400 PST,+4898.0728-35.081455j
2009-01-01 00:00:05.124600 PST,+4898.3234-33.503422j
2009-01-01 00:00:05.124800 PST,+4898.5755-31.920562j
2009-01-01 00:00:05.125000 PST,+4898.8292-30.332914j
2009-01-01 00:00:05.125200 PST,+4899.0845-28.740513j
2009-01-01 00:00:05.125400 PST,+4899.3412-27.143397j
2009-01-01 00:00:05.125600 PST,+4899.5995-25.5416j
2009-01-01 00:00:05.125800 PST,+4899.8592-23.935158j
2009-01-01 00:00:05.126000 PST,+4900.1205-22.324105j
2009-01-01 00:00:05.126200 PST,+4900.3832-20.708474j
2009-01-01 00:00:05.126400 PST,+4900.6474-19.088298j
2009-01-01 00:00:05.126600 PST,+4900.9131-17.463609j
2009-01-01 00:00:05.126800 PST,+4901.1802-15.834439j
2009-01-01 00:00:05.127000 PST,+4901.4488-14.200817j
2009-01-01 00:00:05.127200 PST,+4901.7188-12.562775j
2009-01-01 00:00:05.127400 PST,+4901.9901-10.920342j
2009-01-01 00:00:05.127600 PST,+4902.2629-9.2735476j
2009-01-01 00:00:05.127800 PST,+4902.5371-7.6224192j
2009-01-01 00:00:05.128000 PST,+4902.8127-5.9669851j
2009-01-01 00:00:05.128200 PST,+4903.0897-4.3072725j
2009-01-01 00:00:05.128400 PST,+4903.368-2.6433082j
2009-01-01 00:00:05.128600 PST,+4903.6476-0.97511829j
2009-01-01 00:00:05.128800 PST,+4903.9286+0.69727149j
2009-01-01 00:00:05.129000 PST,+4904.211+2.373836j
2009-01-01 00:00:05.129200 PST,+4904.4946+4.0545507j
2009-01-01 00:00:05.129400 PST,+4904.7796+5.7393914j
2009-01-01 00:00:05.129600 PST,+4905.0658+7.4283345j
2009-01-01 00:00:05.129800 PST,+4905.3534+9.1213569j
2009-01-01 00:00:05.130000 PST,+4905.6422+10.818436j
2009-01-01 00:00:05.130200 PST,+4905.9323+12.519549j
2009-01-01 00:00:05.130400 PST,+4906.2236+14.224675j
2009-01-01 00:00:05.130600 PST,+4906.5162+15.933792j
2009-01-01 00:00:05.130800 PST,+4906.8101+17.64688j
2009-01-01 00:00:05.131000 PST,+4907.1051+19.363918j
2009-01-01 00:00:05.131200 PST,+4907.4014+21.084886j
2009-01-01 00:00:05.131400 PST,+4907.6989+22.809764j
2009-01-01 00:00:05.131600 PST,+4907.9976+24.538534j
2009-01-01 00:00:05.131800 PST,+4908.2975+26.271176j
2009-01-01 00:00:05.132000 PST,+4908.5985+28.007672j
2009-01-01 00:00:05.132200 PST,+4908.9008+29.748005j
2009-01-01 00:00:05.132400 PST,+4909.2042+31.492156j
2009-01-01 00:00:05.132600 PST,+4909.5087+33.240108j
2009-01-01 00:00:05.132800 PST,+4909.8144+34.991845j
2009-01-01 00:00:05.133000 PST,+4910.1212+36.74735j
2009-01-01 00:00:05.133200 PST,+4910.4292+38.506606j
2009-01-01 00:00:05.133400 PST,+4910.7383+40.269599j
2009-01-01 00:00:05.133600 PST,+4911.0484+42.036312j
2009-01-01 00:00:05.133800 PST,+4911.3597+43.806731j
2009-01-01 00:00:05.134000 PST,+4911.6721+45.580841j
2009-01-01 00:00:05.134200 PST,+4911.9856+47.358627j
2009-01-01 00:00:05.134400 PST,+4912.3001+49.140075j
2009-01-01 00:00:05.134600 PST,+4912.6158+50.925172j
2009-01-01 00:00:05.134800 PST,+4912.9324+52.713904j
2009-01-01 00:00:05.135000 PST,+4913.2502+54.506258j
2009-01-01 00:00:05.135200 PST,+4913.569+56.30222j
2009-01-01 00:00:05.135400 PST,+4913.8888+58.10178j
2009-01-01 00:00:05.135600 PST,+4914.2097+59.904923j
2009-01-01 00:00:05.135800 PST,+4914.5315+61.711639j
2009-01-01 00:00:05.136000 PST,+4914.8545+63.521916j
2009-01-01 00:00:05.136200 PST,+4915.1784+65.335742j
2009-01-01 00:00:05.136400 PST,+4915.5033+67.153106j
2009-01-01 00:00:05.136600 PST,+4915.8293+68.973997j
2009-01-01 00:00:05.136800 PST,+4916.1562+70.798406j
2009-01-01 00:00:05.137000 PST,+4916.4841+72.626321j
2009-01-01 00:00:05.137200 PST,+4916.813+74.457733j
2009-01-01 00:00:05.137400 PST,+4917.1429+76.292632j
2009-01-01 00:00:05.137600 PST,+4917.4737+78.131008j
2009-01-01 00:00:05.137800 PST,+4917.8055+79.972853j
2009-01-01 00:00:05.138000 PST,+4918.1383+81.818157j
2009-01-01 00:00:05.138200 PST,+4918.4721+83.666911j
2009-01-01 00:00:05.138400 PST,+4918.8067+85.519108j
2009-01-01 00:00:05.138600 PST,+4919.1424+87.374739j
2009-01-01 00:00:05.138800 PST,+4919.4789+89.233796j
2009-01-01 00:00:05.139000 PST,+4919.8164+91.096271j
2009-01-01 00:00:05.139200 PST,+4920.1549+92.962158j
2009-01-01 00:00:05.139400 PST,+4920.4942+94.831448j
2009-01-01 00:00:05.139600 PST,+4920.8345+96.704135j
2009-01-01 00:00:05.139800 PST,+4921.1757+98.580211j
2009-01-01 00:00:05.140000 PST,+4921.5178+100.45967j
2009-01-01 00:00:05.140200 PST,+4921.8609+102.34251j
2009-01-01 00:00:05.140400 PST,+4922.2048+104.22872j
2009-01-01 00:00:05.140600 PST,+4922.5496+106.11829j
2009-01-01 00:00:05.140800 PST,+4922.8954+108.01122j
2009-01-01 00:00:05.141000 PST,+4923.242+109.90751j
2009-01-01 00:00:05.141200 PST,+4923.5895+111.80715j
2009-01-01 00:00:05.141400 PST,+4923.9379+113.71013j
2009-01-01 00:00:05.141600 PST,+4924.2872+115.61645j
2009-01-01 00:00:05.141800 PST,+4924.6374+117.5261j
2009-01-01 00:00:05.142000 PST,+4924.9885+119.43909j
2009-01-01 00:00:05.142200 PST,+4925.3404+121.3554j
2009-01-01 00:00:05.142400 PST,+4925.6932+123.27503j
2009-01-01 00:00:05.142600 PST,+4926.0469+125.19799j
2009-01-01 00:00:05.142800 PST,+4926.4015+127.12425j
2009-01-01 00:00:05.143000 PST,+4926.7569+129.05383j
2009-01-01 00:00:05.143200 PST,+4927.1132+130.98672j
2009-01-01 00:00:05.143400 PST,+4927.4704+132.92291j
2009-01-01 00:00:05.143600 PST,+4927.8284+134.86241j
2009-01-01 00:00:05.143800 PST,+4928.1873+136.80521j
2009-01-01 00:00:05.144000 PST,+4928.547+138.7513j
2009-01-01 00:00:05.144200 PST,+4928.9076+140.7007j
2009-01-01 00:00:05.144400 PST,+4929.2691+142.65338j
2009-01-01 00:00:05.144600 PST,+4929.6314+144.60936j
2009-01-01 00:00:05.144800 PST,+4929.9946+146.56863j
2009-01-01 00:00:05.145000 PST,+4930.3586+148.53119j
2009-01-01 00:00:05.145200 PST,+4930.7235+150.49704j
2009-01-01 00:00:05.145400 PST,+4931.0892+152.46617j
2009-01-01 00:00:05.145600 PST,+4931.4558+154.43859j
2009-01-01 00:00:05.145800 PST,+4931.8232+156.4143j
2009-01-01 00:00:05.146000 PST,+4932.1914+158.39329j
2009-01-01 00:00:05.146200 PST,+4932.5605+160.37557j
2009-01-01 00:00:05.146400 PST,+4932.9305+162.36113j
2009-01-01 00:00:05.146600 PST,+4933.3013+164.34998j
2009-01-01 00:00:05.146800 PST,+4933.6729+166.34211j
2009-01-01 00:00:05.147000 PST,+4934.0454+168.33753j
2009-01-01 00:00:05.147200 PST,+4934.4188+170.33623j
2009-01-01 00:00:05.147400 PST,+4934.7929+172.33822j
2009-01-01 00:00:05.147600 PST,+4935.168+174.3435j
2009-01-01 00:00:05.147800 PST,+4935.5438+176.35207j
2009-01-01 00:00:05.148000 PST,+4935.9205+178.36393j
2009-01-01 00:00:05.148200 PST,+4936.2981+180.37908j
2009-01-01 00:00:05.148400 PST,+4936.6765+182.39753j
2009-01-01 00:00:05.148600 PST,+4937.0557+184.41927j
2009-01-01 00:00:05.148800 PST,+4937.4358+186.44431j
2009-01-01 00:00:05.149000 PST,+4937.8167+188.47264j
2009-01-01 00:00:05.149200 PST,+4938.1985+190.50428j
2009-01-01 00:00:05.149400 PST,+4938.5811+192.53922j
2009-01-01 00:00:05.149600 PST,+4938.9645+194.57747j
2009-01-01 00:00:05.149800 PST,+4939.3488+196.61903j
2009-01-01 00:00:05.150000 PST,+4939.7339+198.6639j
2009-01-01 00:00:05.150200 PST,+4940.1199+200.71209j
2009-01-01 00:00:05.150400 PST,+4940.5067+202.76359j
2009-01-01 00:00:05.150600 PST,+4940.8944+204.81841j
2009-01-01 00:00:05.150800 PST,+4941.2829+206.87657j
2009-01-01 00:00:05.151000 PST,+4941.6723+208.93805j
2009-01-01 00:00:05.151200 PST,+4942.0625+211.00286j
2009-01-01 00:00:05.151400 PST,+4942.4536+213.07101j
2009-01-01 00:00:05.151600 PST,+4942.8455+215.1425j
2009-01-01 00:00:05.151800 PST,+4943.2382+217.21733j
2009-01-01 00:00:05.152000 PST,+4943.6318+219.29552j
2009-01-01 00:00:05.152200 PST,+4944.0263+221.37706j
2009-01-01 00:00:05.152400 PST,+4944.4216+223.46196j
2009-01-01 00:00:05.152600 PST,+4944.8177+225.55022j
2009-01-01 00:00:05.152800 PST,+4945.2147+227.64185j
2009-01-01 00:00:05.153000 PST,+4945.6126+229.73685j
2009-01-01 00:00:05.153200 PST,+4946.0113+231.83524j
2009-01-01 00:00:05.153400 PST,+4946.4109+233.937j
2009-01-01 00:00:05.153600 PST,+4946.8113+236.04216j
2009-01-01 00:00:05.153800 PST,+4947.2126+238.15071j
2009-01-01 00:00:05.154000 PST,+4947.6147+240.26267j
2009-01-01 00:00:05.154200 PST,+4948.0177+242.37803j
2009-01-01 00:00:05.154400 PST,+4948.4215+244.4968j
2009-01-01 00:00:05.154600 PST,+4948.8262+246.619j
2009-01-01 00:00:05.154800 PST,+4949.2317+248.74462j
2009-01-01 00:00:05.155000 PST,+4949.6381+250.87367j
2009-01-01 00:00:05.155200 PST,+4950.0454+253.00616j
2009-01-01 00:00:05.155400 PST,+4950.4535+255.1421j
2009-01-01 00:00:05.155600 PST,+4950.8625+257.28148j
2009-01-01 00:00:05.155800 PST,+4951.2724+259.42433j
2009-01-01 00:00:05.156000 PST,+4951.6831+261.57065j
2009-01-01 00:00:05.156200 PST,+4952.0946+263.72044j
2009-01-01 00:00:05.156400 PST,+4952.5071+265.87371j
2009-01-01 00:00:05.156600 PST,+4952.9204+268.03046j
2009-01-01 00:00:05.156800 PST,+4953.3345+270.19072j
2009-01-01 00:00:05.157000 PST,+4953.7495+272.35447j
2009-01-01 00:00:05.157200 PST,+4954.1654+274.52174j
2009-01-01 00:00:05.157400 PST,+4954.5822+276.69253j
2009-01-01 00:00:05.157600 PST,+4954.9998+278.86685j
2009-01-01 00:00:05.157800 PST,+4955.4182+281.0447j
2009-01-01 00:00:05.158000 PST,+4955.8376+283.2261j
2009-01-01 00:00:05.158200 PST,+4956.2578+285.41104j
2009-01-01 00:00:05.158400 PST,+4956.6788+287.59955j
2009-01-01 00:00:05.158600 PST,+4957.1008+289.79163j
2009-01-01 00:00:05.158800 PST,+4957.5236+291.98729j
2009-01-01 00:00:05.159000 PST,+4957.9472+294.18653j
2009-01-01 00:00:05.159200 PST,+4958.3718+296.38937j
2009-01-01 00:00:05.159400 PST,+4958.7972+298.59581j
2009-01-01 00:00:05.159600 PST,+4959.2234+300.80587j
2009-01-01 00:00:05.159800 PST,+4959.6506+303.01955j
2009-01-01 00:00:05.160000 PST,+4960.0786+305.23687j
2009-01-01 00:00:05.160200 PST,+4960.5074+307.45782j
2009-01-01 00:00:05.160400 PST,+4960.9372+309.68243j
2009-01-01 00:00:05.160600 PST,+4961.3678+311.9107j
2009-01-01 00:00:05.160800 PST,+4961.7992+314.14264j
2009-01-01 00:00:05.161000 PST,+4962.2315+316.37826j
2009-01-01 00:00:05.161200 PST,+4962.6647+318.61757j
2009-01-01 00:00:05.161400 PST,+4963.0988+320.86058j
2009-01-01 00:00:05.161600 PST,+4963.5337+323.10731j
2009-01-01 00:00:05.161800 PST,+4963.9695+325.35775j
2009-01-01 00:00:05.162000 PST,+4964.4062+327.61193j
2009-01-01 00:00:05.162200 PST,+4964.8437+329.86985j
2009-01-01 00:00:05.162400 PST,+4965.2821+332.13152j
2009-01-01 00:00:05.162600 PST,+4965.7213+334.39696j
2009-01-01 00:00:05.162800 PST,+4966.1614+336.66617j
2009-01-01 00:00:05.163000 PST,+4966.6024+338.93916j
2009-01-01 00:00:05.163200 PST,+4967.0442+341.21595j
2009-01-01 00:00:05.163400 PST,+4967.4869+343.49655j
2009-01-01 00:00:05.163600 PST,+4967.9304+345.78096j
2009-01-01 00:00:05.163800 PST,+4968.3748+348.06921j
2009-01-01 00:00:05.164000 PST,+4968.8201+350.36129j
2009-01-01 00:00:05.164200 PST,+4969.2662+352.65723j
2009-01-01 00:00:05.164400 PST,+4969.7132+354.95703j
2009-01-01 00:00:05.164600 PST,+4970.161+357.2607j
2009-01-01 00:00:05.164800 PST,+4970.6097+359.56826j
2009-01-01 00:00:05.165000 PST,+4971.0593+361.87972j
2009-01-01 00:00:05.165200 PST,+4971.5097+364.19509j
2009-01-01 00:00:05.165400 PST,+4971.9609+366.51438j
2009-01-01 00:00:05.165600 PST,+4972.413+368.8376j
2009-01-01 00:00:05.165800 PST,+4972.866+371.16477j
2009-01-01 00:00:05.166000 PST,+4973.3198+373.49589j
2009-01-01 00:00:05.166200 PST,+4973.7744+375.83099j
2009-01-01 00:00:05.166400 PST,+4974.2299+378.17007j
2009-01-01 00:00:05.166600 PST,+4974.6862+380.51314j
2009-01-01 00:00:05.166800 PST,+4975.1434+382.86022j
2009-01-01 00:00:05.167000 PST,+4975.6014+385.21132j
2009-01-01 00:00:05.167200 PST,+4976.0603+387.56645j
2009-01-01 00:00:05.167400 PST,+4976.52+389.92563j
2009-01-01 00:00:05.167600 PST,+4976.9805+392.28886j
2009-01-01 00:00:05.167800 PST,+4977.4419+394.65617j
2009-01-01 00:00:05.168000 PST,+4977.9041+397.02756j
2009-01-01 00:00:05.168200 PST,+4978.3671+399.40304j
2009-01-01 00:00:05.168400 PST,+4978.831+401.78263j
2009-01-01 00:00:05.168600 PST,+4979.2956+404.16635j
2009-01-01 00:00:05.168800 PST,+4979.7612+406.5542j
2009-01-01 00:00:05.169000 PST,+4980.2275+408.9462j
2009-01-01 00:00:05.169200 PST,+4980.6947+411.34236j
2009-01-01 00:00:05.169400 PST,+4981.1627+413.7427j
2009-01-01 00:00:05.169600 PST,+4981.6315+416.14723j
2009-01-01 00:00:05.169800 PST,+4982.1011+418.55596j
2009-01-01 00:00:05.170000 PST,+4982.5715+420.96891j
2009-01-01 00:00:05.170200 PST,+4983.0428+423.38609j
