# file...... Gen_1_Speed.csv
# date...... Thu Jul 19 18:31:22 2018
# user...... thek306
# host...... (null)
# target.... diesel_dg 306
# trigger... (none)
# interval.. -1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech,torque_mech,torque_elec
2001-08-01 13:00:09.780000 PDT,+376.989728777,+0.289352100006,+0.970603255503,-0.27673641954,+0.253909343283+1.0103977696j,+0.259159570822+0.991168205741j,+2456.84052215+82.602391114j,-1156.88449196-2168.98750079j,-1299.95603019+2086.38510967j,+0.133456476098+0.113659131571j,+735254.840294,+474920.563923,+736211.664624,+1952.86929173,+1952.85623757
2001-08-01 13:00:09.790000 PDT,+376.989734061,+0.289324359852,+0.970610658754,-0.276711066043,+0.253885264833+1.01040444766j,+0.259135199111+0.991175234231j,+2456.84229192+82.5950980652j,-1156.89169281-2168.98538693j,-1299.95059911+2086.39028886j,+0.133454358095+0.113654505867j,+735216.865731,+474936.701392,+736173.725041,+1952.76862611,+1952.75560602
2001-08-01 13:00:09.800000 PDT,+376.989739331,+0.28929672524,+0.970618033555,-0.27668580576,+0.25386127309+1.01041109946j,+0.259110915604+0.991182235397j,+2456.844052+82.5878427314j,-1156.89885615-2168.98328354j,-1299.94519585+2086.3954408j,+0.133452246594+0.113649909174j,+735179.087345,+474952.752903,+736135.981118,+1952.66847958,+1952.65549365
2001-08-01 13:00:09.810000 PDT,+376.989744587,+0.289269195895,+0.970625379981,-0.276660638503,+0.253837367913+1.01041772506j,+0.259086720149+0.991189209316j,+2456.84580247+82.5806248375j,-1156.90598226-2168.98119054j,-1299.9398202+2086.4005657j,+0.133450141612+0.113645341225j,+735141.50369,+474968.71911,+736098.431425,+1952.56884834,+1952.55589683
2001-08-01 13:00:09.820000 PDT,+376.98974983,+0.289241771537,+0.970632698104,-0.27663556408,+0.253813549157+1.01042432454j,+0.259062612589+0.991196156063j,+2456.8475434+82.5734441116j,-1156.91307142-2168.97910786j,-1299.93447198+2086.40566375j,+0.133448043154+0.113640801732j,+735104.113357,+474984.600663,+736061.074567,+1952.46972868,+1952.45681162
2001-08-01 13:00:09.830000 PDT,+376.989755058,+0.28921445189,+0.970639987998,-0.276610582299,+0.253789816673+1.01043089799j,+0.259038592767+0.991203075714j,+2456.84927486+82.5663002858j,-1156.92012388-2168.97703544j,-1299.92915097+2086.41073515j,+0.133445951234+0.113636290435j,+735066.914968,+475000.398174,+736023.909155,+1952.37111693,+1952.35823451
2001-08-01 13:00:09.840000 PDT,+376.989760273,+0.289187236672,+0.970647249738,-0.276585692963,+0.253766170311+1.01043744548j,+0.259014660521+0.991209968345j,+2456.85099692+82.5591930955j,-1156.92713992-2168.9749732j,-1299.923857+2086.4157801j,+0.133443865853+0.113631807065j,+735029.90712,+475016.112282,+735986.93382,+1952.27300945,+1952.26016177
2001-08-01 13:00:09.850000 PDT,+376.989765473,+0.289160125602,+0.970654483398,-0.276560895875,+0.253742609917+1.01044396709j,+0.258990815688+0.991216834032j,+2456.85270967+82.55212228j,-1156.9341198-2168.97292107j,-1299.91858986+2086.42079879j,+0.133441787023+0.11362735136j,+734993.088476,+475031.743592,+735950.147214,+1952.17540267,+1952.16258984
2001-08-01 13:00:09.860000 PDT,+376.98977066,+0.2891331184,+0.970661689053,-0.276536190834,+0.253719135336+1.0104504629j,+0.258967058101+0.991223672853j,+2456.85441316+82.5450875817j,-1156.94106378-2168.97087899j,-1299.91334938+2086.4257914j,+0.133439714751+0.113622923065j,+734956.45768,+475047.292709,+735913.548005,+1952.07829305,+1952.06551521
2001-08-01 13:00:09.870000 PDT,+376.989775832,+0.289106214781,+0.970668866779,-0.27651157764,+0.253695746408+1.01045693298j,+0.258943387591+0.991230484884j,+2456.85610747+82.5380887462j,-1156.9479721-2168.96884688j,-1299.90813537+2086.43075814j,+0.133437649043+0.113618521928j,+734920.013423,+475062.760249,+735877.134879,+1951.9816771,+1951.9689344
2001-08-01 13:00:09.880000 PDT,+376.98978099,+0.289079414462,+0.970676016651,-0.276487056087,+0.253672442973+1.01046337742j,+0.258919803989+0.991237270203j,+2456.85779266+82.5311255227j,-1156.95484503-2168.96682469j,-1299.90294764+2086.43569917j,+0.133435589902+0.113614147695j,+734883.754386,+475078.146779,+735840.90654,+1951.8855514,+1951.87284388
2001-08-01 13:00:09.890000 PDT,+376.989786133,+0.289052717157,+0.970683138746,-0.27646262597,+0.253649224867+1.01046979629j,+0.258896307121+0.991244028887j,+2456.85946881+82.5241976637j,-1156.9616828-2168.96481235j,-1299.89778601+2086.44061468j,+0.133433537335+0.113609800125j,+734847.679285,+475093.452897,+735804.861699,+1951.78991252,+1951.77724034
2001-08-01 13:00:09.900000 PDT,+376.989791263,+0.289026122583,+0.97069023314,-0.276438287081,+0.253626091924+1.01047618967j,+0.25887289681+0.991250761013j,+2456.86113598+82.5173049244j,-1156.96848567-2168.96280979j,-1299.8926503+2086.44550486j,+0.133431491346+0.113605478973j,+734811.78686,+475108.679166,+735768.999103,+1951.69475714,+1951.68212036
2001-08-01 13:00:09.910000 PDT,+376.989796378,+0.288999630451,+0.970697299909,-0.276414039212,+0.253603043976+1.01048255765j,+0.25884957288+0.991257466659j,+2456.86279423+82.5104470633j,-1156.97525388-2168.96081695j,-1299.88754035+2086.45036988j,+0.13342945194+0.113601184002j,+734776.075827,+475123.826168,+735733.317496,+1951.60008193,+1951.58748065
2001-08-01 13:00:09.920000 PDT,+376.989801478,+0.288973240474,+0.970704339131,-0.276389882152,+0.253580080852+1.01048890029j,+0.258826335151+0.991264145903j,+2456.86444363+82.5036238419j,-1156.98198767-2168.95883376j,-1299.88245597+2086.45520992j,+0.133427419116+0.113596914979j,+734740.544969,+475138.894449,+735697.815646,+1951.50588361,+1951.49331794
2001-08-01 13:00:09.930000 PDT,+376.989806564,+0.288946952365,+0.970711350883,-0.276365815687,+0.25355720238+1.01049521768j,+0.25880318344+0.991270798824j,+2456.86608425+82.4968350246j,-1156.98868726-2168.95686017j,-1299.87739699+2086.46002515j,+0.133425392881+0.113592671672j,+734705.19306,+475153.884566,+735662.492337,+1951.41215897,+1951.39962898
2001-08-01 13:00:09.940000 PDT,+376.989811636,+0.288920765835,+0.970718335242,-0.276341839603,+0.253534408384+1.0105015099j,+0.258780117565+0.991277425499j,+2456.86771615+82.4900803786j,-1156.99535291-2168.95489611j,-1299.87236324+2086.46481573j,+0.133423373234+0.113588453854j,+734670.018864,+475168.797088,+735627.34636,+1951.31890479,+1951.30641062
2001-08-01 13:00:09.950000 PDT,+376.989816693,+0.288894680593,+0.970725292286,-0.276317953684,+0.25351169869+1.01050777702j,+0.258757137338+0.991284026008j,+2456.86933939+82.4833596745j,-1157.00198483-2168.95294153j,-1299.86735456+2086.46958185j,+0.133421360179+0.113584261297j,+734635.021216,+475183.632513,+735592.376532,+1951.22611795,+1951.21365961
2001-08-01 13:00:09.960000 PDT,+376.989821736,+0.288868696351,+0.970732222094,-0.276294157714,+0.253489073116+1.01051401913j,+0.258734242574+0.991290600428j,+2456.87095403+82.4766726849j,-1157.00858325-2168.95099635j,-1299.86237078+2086.47432367j,+0.133419353716+0.113580093783j,+734600.198909,+475198.391411,+735557.581677,+1951.13379531,+1951.1213729
2001-08-01 13:00:09.970000 PDT,+376.989826764,+0.288842812817,+0.970739124743,-0.276270451473,+0.253466531484+1.0105202363j,+0.258711433081+0.991297148839j,+2456.87256013+82.4700191858j,-1157.0151484-2168.94906053j,-1299.85741173+2086.47904134j,+0.133417353844+0.113575951093j,+734565.550801,+475213.074284,+735522.960634,+1951.0419338,+1951.02954738
2001-08-01 13:00:09.980000 PDT,+376.989831778,+0.288817029699,+0.970746000313,-0.27624683474,+0.25344407361+1.01052642862j,+0.25868870867+0.991303671319j,+2456.87415776+82.4633989555j,-1157.0216805-2168.947134j,-1299.85247726+2086.48373504j,+0.133415360566+0.113571833015j,+734531.075716,+475227.681661,+735488.512257,+1950.95053039,+1950.93818005
2001-08-01 13:00:09.990000 PDT,+376.989836777,+0.288791346707,+0.970752848881,-0.276223307295,+0.253421699309+1.01053259616j,+0.258666069146+0.991310167947j,+2456.87574697+82.456811775j,-1157.02817977-2168.9452167j,-1299.8475672+2086.48840493j,+0.133413373877+0.113567739335j,+734496.77252,+475242.214058,+735454.235414,+1950.85958206,+1950.84726787
2001-08-01 13:00:10.000000 PDT,+376.989841761,+0.288765763546,+0.970759670527,-0.276199868914,+0.253399408397+1.01053873901j,+0.258643514316+0.991316638803j,+2456.87732782+82.4502574277j,-1157.03464643-2168.94330859j,-1299.84268139+2086.49305116j,+0.133411393779+0.113563669844j,+734462.640105,+475256.671975,+735420.128989,+1950.76908586,+1950.75680784
2001-08-01 13:00:10.010000 PDT,+376.932941741,+0.288086757086,+0.970255085599,-0.276668387465,+0.253496363021+1.01112263148j,+0.258825928643+0.991374555618j,+2457.19034602+80.4018273227j,-1158.96514804-2168.19017525j,-1298.22519798+2087.78834792j,+0.140612898516+0.122708738446j,+793808.014608,+490068.59883,+760105.962333,+2016.55487796,+2096.10603411
2001-08-01 13:00:10.020000 PDT,+376.917942499,+0.286700852364,+0.970134292925,-0.276898093936,+0.253561929281+1.01239553117j,+0.258929247152+0.991973993227j,+2458.74914306+77.1652738719j,-1162.54748406-2167.92185636j,-1296.20165899+2090.75658248j,+0.141504861111+0.11887934985j,+779569.9045,+498621.339983,+769043.251937,+2040.34662515,+2049.97445396
2001-08-01 13:00:10.030000 PDT,+376.920640924,+0.285236676945,+0.970274192046,-0.276911831758,+0.253586632467+1.01357544083j,+0.258951428304+0.992651347456j,+2460.434087+73.971411323j,-1166.15592214-2167.78412934j,-1294.27816486+2093.81271802j,+0.142766927551+0.115219310036j,+763298.003159,+510449.876463,+762606.998421,+2023.25613305,+2007.24210461
2001-08-01 13:00:10.040000 PDT,+376.929187708,+0.283902176008,+0.970561962684,-0.276767938617,+0.253572266414+1.01461778228j,+0.258907271021+0.993329064086j,+2462.0619965+71.2451007136j,-1169.33093113-2167.83078501j,-1292.73106536+2096.5856843j,+0.144125983893+0.112136679077j,+748919.861024,+522482.790726,+753019.622474,+1997.77477317,+1972.25332966
2001-08-01 13:00:10.050000 PDT,+376.940170171,+0.282768519049,+0.970920243942,-0.27652255919,+0.253524211212+1.01550344612j,+0.258813831247+0.993959885336j,+2463.53214878+69.0915509454j,-1171.93103608-2168.02719936j,-1291.6011127+2098.93564841j,+0.145436251094+0.109703274086j,+737372.013589,+533559.242553,+744523.86554,+1975.17782518,+1945.43291689
2001-08-01 13:00:10.060000 PDT,+376.952102286,+0.281867492938,+0.971296367242,-0.276222849048,+0.253449256428+1.01622929161j,+0.258687182731+0.994516737552j,+2464.79229671+67.5353629939j,-1173.90880835-2168.3404255j,-1290.88348836+2100.80506251j,+0.146627841341+0.107936669031j,+728855.173639,+543146.6529,+737805.37164,+1957.29209935,+1926.78501338
2001-08-01 13:00:10.070000 PDT,+376.963737354,+0.281205109617,+0.971655825691,-0.275906502507,+0.253354730253+1.01680161643j,+0.258541637871+0.994986200772j,+2465.82179049+66.5508325224j,-1175.27618364-2168.73972803j,-1290.54560685+2102.18889551j,+0.147663452471+0.106807948057j,+723313.209053,+551000.442972,+732883.73342,+1944.175688,+1915.82893853
2001-08-01 13:00:10.080000 PDT,+376.974083331,+0.280764696893,+0.971977705563,-0.275601566578,+0.253247745033+1.01723258851j,+0.258389123988+0.995364457154j,+2466.62153462+66.0679608615j,-1176.09423483-2169.19089093j,-1290.52729979+2103.12293007j,+0.148523939997+0.10623965075j,+720458.143544,+557069.696583,+729683.423238,+1935.63286046,+1911.51114802
2001-08-01 13:00:10.090000 PDT,+376.982522272,+0.280513339857,+0.972251148926,-0.275326667467,+0.253134583961+1.01753840401j,+0.258238763167+0.995654629742j,+2467.2072255+65.9873989527j,-1176.45684893-2169.65783316j,-1290.75037657+2103.67043421j,+0.149204332505+0.106121647928j,+719819.908774,+561448.985647,+728028.77649,+1931.20034346,+1912.39446209
2001-08-01 13:00:10.100000 PDT,+376.988799881,+0.280409511969,+0.972472571197,-0.275091948268,+0.253020320743+1.0177378824j,+0.258096795074+0.995864711886j,+2467.60418637+66.1980817813j,-1176.47287268-2170.10695277j,-1291.13131369+2103.90887099j,+0.149711410556+0.106331175923j,+720834.234663,+564332.516457,+727645.917166,+1930.15261301,+1916.91123218
2001-08-01 13:00:10.110000 PDT,+376.992951383,+0.280409699643,+0.972643469987,-0.274900562046,+0.252908669266+1.01785111037j,+0.257966804605+0.996005807637j,+2467.84318509+66.5919651602j,-1176.25125903-2170.51087343j,-1291.59192606+2103.91890827j,+0.150060848767+0.106748981803j,+722927.047254,+565971.609715,+728207.723211,+1931.62158746,+1923.56592372
2001-08-01 13:00:10.120000 PDT,+376.995213535,+0.280473324901,+0.972768685703,-0.274750430305,+0.252802015473+1.01789814141j,+0.257850150884+0.99609061919j,+2467.95701264+67.0742831842j,-1175.89047314-2170.85060998j,-1292.0665395+2103.7763268j,+0.150274368554+0.107270469717j,+725577.68133,+566639.220653,+729382.794465,+1934.72693625,+1931.0727965
2001-08-01 13:00:10.130000 PDT,+376.995941359,+0.280565923711,+0.972855015116,-0.274636012728,+0.252701574965+1.01789784682j,+0.257746495651+0.996132183179j,+2467.97775318+67.5694206274j,-1175.47204181-2171.11614054j,-1292.50571137+2103.54671992j,+0.150376997266+0.107812011139j,+728358.221696,+566602.579384,+730872.111154,+1938.67368577,+1938.43040279
2001-08-01 13:00:10.140000 PDT,+376.995537063,+0.28066076612,+0.972910121227,-0.274549905389,+0.252607623176+1.0178670121j,+0.257654348085+0.996142876913j,+2467.93474488+68.023050502j,-1175.05768266-2171.3057092j,-1292.87706222+2103.2826587j,+0.150394641267+0.108313227434j,+730951.851916,+566103.106747,+732431.356929,+1942.81174423,+1944.94393772
2001-08-01 13:00:10.150000 PDT,+376.994395393,+0.280739213005,+0.972941697523,-0.274484149638,+0.252519751774+1.01781971105j,+0.257571563282+0.99613369109j,+2467.85318665+68.4014081527j,-1174.68923621-2171.42425653j,-1293.16395044+2103.02284838j,+0.150352043632+0.108736192812j,+733152.624429,+565345.387316,+733880.394206,+1946.66128509,+1950.20807301
2001-08-01 13:00:10.160000 PDT,+376.992865166,+0.28079013953,+0.972956871984,-0.27443121186,+0.252437119042+1.01776703423j,+0.25749576039+0.996113801466j,+2467.75344105+68.6886254051j,-1174.39062597-2171.48148293j,-1293.36281508+2102.79285752j,+0.150271335744+0.109062557854j,+734855.958578,+564489.983401,+735103.575359,+1949.9137604,+1954.064329
2001-08-01 13:00:10.170000 PDT,+376.991227772,+0.28080876447,+0.972961818465,-0.274384620439,+0.252358667844+1.01771705083j,+0.257424636941+0.996090361363j,+2467.65082546+68.8829741633j,-1174.17100722-2171.4897896j,-1293.47981824+2102.60681543j,+0.150171032199+0.109289487257j,+736038.351826,+563653.825259,+736042.570311,+1952.41299025,+1956.54423582
2001-08-01 13:00:10.180000 PDT,+376.989688733,+0.280795186426,+0.972961550325,-0.274339303575,+0.252283299804+1.01767503675j,+0.257356180671+0.996068519822j,+2467.55588569+68.9927704546j,-1174.02845095-2171.46246749j,-1293.52743473+2102.46969704j,+0.150065590218+0.109425231483j,+736736.300186,+562913.229605,+736685.456419,+1954.1262757,+1957.80967251
2001-08-01 13:00:10.190000 PDT,+376.988379749,+0.28075286424,+0.972959864405,-0.274291680425,+0.252210000449+1.01764385647j,+0.257288786844+0.996051591846j,+2467.47496931+69.0324615252j,-1173.95361929-2171.41223739j,-1293.52135002+2102.37977587j,+0.149965386544+0.109484882767j,+737024.530696,+562309.843945,+737054.113346,+1955.11096081,+1958.09711945
2001-08-01 13:00:10.200000 PDT,+376.987367789,+0.280687216977,+0.972959399396,-0.274239570947,+0.252137917292+1.01762444054j,+0.257221297632+0.996041333407j,+2467.41098482+69.0192604863j,-1173.93305948-2171.35022467j,-1293.47792534+2102.33096418j,+0.149877035584+0.109486713647j,+736996.815679,+561857.853834,+737191.811484,+1955.48146827,+1957.67081188
2001-08-01 13:00:10.210000 PDT,+376.986668064,+0.280604451218,+0.972961773325,-0.27418198933,+0.252066397284+1.01761629035j,+0.257152983454+0.996038268699j,+2467.36422796+68.9705131617j,-1173.95189747-2171.28535838j,-1293.41233049+2102.31484522j,+0.149803933869+0.109449300195j,+736750.664929,+561551.389731,+737152.325613,+1955.38035708,+1956.78703106
2001-08-01 13:00:10.220000 PDT,+376.986258667,+0.280510672536,+0.972967764661,-0.27411887461,+0.251994991375+1.0176179726j,+0.257083484519+0.996042033191j,+2467.33319777+68.9018698705j,-1173.99582921-2171.2241638j,-1293.33736856+2102.32229393j,+0.149746939925+0.109389508306j,+736375.662721,+561371.937007,+736991.014999,+1954.95458536,+1955.67021982
2001-08-01 13:00:10.230000 PDT,+376.986094044,+0.280411278352,+0.972977515843,-0.274050812938,+0.251923437556+1.01762754371j,+0.257012733894+0.996051691315j,+2467.31532094+68.8261776365j,-1174.05244219-2171.17083589j,-1293.26287875+2102.34465826j,+0.149705083059+0.109321264777j,+735947.416218,+561293.8155,+736758.86373,+1954.33963048,+1954.49950269
2001-08-01 13:00:10.240000 PDT,+376.986117273,+0.280310613807,+0.972990726566,-0.273978774766,+0.251851628951+1.01764288897j,+0.256940872489+0.996066005124j,+2467.30753856+68.7530070806j,-1174.11191856-2171.12751088j,-1293.19562+2102.3745038j,+0.14967621064+0.10925501144j,+735523.45823,+561289.352258,+736498.415967,+1953.64864175,+1953.40391827
2001-08-01 13:00:10.250000 PDT,+376.986269549,+0.280211845891,+0.973006828179,-0.273903894187,+0.251779575826+1.01766198517j,+0.256868169049+0.996083654274j,+2467.30676832+68.6886732889j,-1174.16724814-2171.09467694j,-1293.13952018+2102.40600365j,+0.149657572374+0.109197701403j,+735142.987023,+561332.274103,+736241.945019,+1952.96753354,+1952.46453244
2001-08-01 13:00:10.260000 PDT,+376.986496923,+0.280116999825,+0.973025128155,-0.273827299617,+0.251707367222+1.01768307061j,+0.256794951673+0.99610339372j,+2467.31021946+68.6365884812j,-1174.21408047-2171.07162331j,-1293.09613898+2102.43503483j,+0.149646278043+0.109153158736j,+734828.460009,+561399.94361,+736011.275703,+1952.35447877,+1951.72084432
2001-08-01 13:00:10.270000 PDT,+376.986754449,+0.280027103772,+0.973044920316,-0.273749997591,+0.251635136328+1.01770473746j,+0.256721554418+0.996124154678j,+2467.31557971+68.5978091038j,-1174.25034453-2171.05687573j,-1293.06523518+2102.45906663j,+0.149639628427+0.109122654282j,+734588.440265,+561474.51517,+735818.745938,+1951.84243811,+1951.17955732
2001-08-01 13:00:10.280000 PDT,+376.987008103,+0.279942393156,+0.973065561037,-0.273672805408,+0.251563032055+1.01772596074j,+0.256648279926+0.996145096454j,+2467.32109575+68.5716602338j,-1174.27574813-2171.04857833j,-1293.04534762+2102.47691809j,+0.149635325433+0.109105570586j,+734421.017182,+561543.236296,+735668.860689,+1951.44353751,+1950.82407417
2001-08-01 13:00:10.290000 PDT,+376.987234946,+0.279862534574,+0.973086514775,-0.273596324541,+0.251491197884+1.01774608041j,+0.256575377015+0.996165619164j,+2467.32557232+68.5563478113j,-1174.29124736-2171.04479894j,-1293.03432495+2102.48845113j,+0.149631577208+0.109100058412j,+734317.266365,+561598.132224,+735560.254986,+1951.15427474,+1950.62349604
2001-08-01 13:00:10.300000 PDT,+376.987422054,+0.279786839412,+0.973107374968,-0.273520945351,+0.251419758009+1.01776475253j,+0.256503031097+0.996185348606j,+2467.32831645+68.5494974923j,-1174.29855198-2171.04375027j,-1293.02976447+2102.49425278j,+0.149627103431+0.109103630134j,+734264.374833,+561635.304557,+735487.669683,+1950.96076595,+1950.54043424
2001-08-01 13:00:10.310000 PDT,+376.98756484,+0.279714448481,+0.973127861219,-0.273446870631,+0.251348809482+1.01778188365j,+0.256431363546+0.996204101001j,+2467.3290433+68.5485880815j,-1174.29970298-2171.04392504j,-1293.02934032+2102.49533696j,+0.14962117684+0.109113568788j,+734248.191559,+561654.012077,+735443.705811,+1950.84340812,+1950.53650209
2001-08-01 13:00:10.320000 PDT,+376.98766479,+0.279644477067,+0.973147811403,-0.273374154771,+0.251278420382+1.01779756073j,+0.256360439291+0.996221842934j,+2467.32777898+68.5512652239j,-1174.29675235-2171.04416867j,-1293.03102664+2102.49290345j,+0.149613400359+0.109127382345j,+734255.161547,+561655.745074,+735420.276921,+1950.78074327,+1950.5775101
2001-08-01 13:00:10.330000 PDT,+376.987727461,+0.27957611576,+0.973167158734,-0.273302743714,+0.251208631142+1.01781198447j,+0.256290277034+0.99623864586j,+2467.32475564+68.5555363937j,-1174.29154173-2171.04368597j,-1293.03321391+2102.48814958j,+0.149603732424+0.109142924823j,+734273.553111,+561643.34784,+735409.699203,+1950.75236044,+1950.63510905
2001-08-01 13:00:10.340000 PDT,+376.987760623,+0.279508692735,+0.973185907983,-0.273232514534,+0.251139458538+1.01782541195j,+0.256220861417+0.99625464493j,+2467.32032037+68.5598691996j,-1174.28557178-2171.04201131j,-1293.03474859+2102.48214211j,+0.149592353034+0.109158536189j,+734294.126687,+561620.278744,+735405.354936,+1950.74066522,+1950.68814617
2001-08-01 13:00:10.350000 PDT,+376.987772728,+0.279441701768,+0.97320411188,-0.273163309879,+0.251070900932+1.01783811162j,+0.25615215499+0.996270004365j,+2467.31486138+68.563209945j,-1174.27994911-2171.03895406j,-1293.03491227+2102.47574412j,+0.149579574068+0.109173066603j,+734310.334138,+561590.042688,+735402.060695,+1950.73186425,+1950.72265437
2001-08-01 13:00:10.360000 PDT,+376.9877718,+0.279374803765,+0.973221850089,-0.273094965247,+0.25100294385+1.01785033148j,+0.256084108771+0.996284890807j,+2467.30875345+68.5649454079j,-1174.27539219-2171.03453217j,-1293.03336126+2102.46958676j,+0.149565764235+0.109185838635j,+734318.169556,+561555.800605,+735396.169429,+1950.71624185,+1950.73108064
2001-08-01 13:00:10.370000 PDT,+376.987764709,+0.279307810008,+0.973239212102,-0.273027328428,+0.250935565172+1.01786227936j,+0.256016670721+0.996299454914j,+2467.3023222+68.5648297864j,-1174.2722767-2171.02890474j,-1293.0300455+2102.46407495j,+0.149551291875+0.109196571081j,+734315.797071,+561520.140068,+735385.476213,+1950.68791365,+1950.71107563
2001-08-01 13:00:10.380000 PDT,+376.987756807,+0.279240654645,+0.973256284596,-0.272960271528,+0.250868739508+1.0178741138j,+0.255949791872+0.996313820492j,+2467.29582502+68.562895493j,-1174.27070325-2171.02231086j,-1293.02512176+2102.45941537j,+0.149536485923+0.109205284541j,+734303.064891,+561484.980214,+735369.000045,+1950.64424976,+1950.66411019
2001-08-01 13:00:10.390000 PDT,+376.98775183,+0.279173362724,+0.973273143136,-0.272893696612,+0.250802441556+1.01788594291j,+0.255883430219+0.996328079934j,+2467.28944522+68.5593623294j,-1174.27057316-2171.01501921j,-1293.01887205+2102.45565688j,+0.149521613408+0.109212204469j,+734280.992757,+561451.578177,+735346.70397,+1950.5851328,+1950.59411952
2001-08-01 13:00:10.400000 PDT,+376.98775201,+0.279106018572,+0.973289847727,-0.272827536378,+0.250736648399+1.01789782903j,+0.255817552634+0.996342294439j,+2467.28329604+68.5545551982j,-1174.27166167-2171.0072903j,-1293.01163437+2102.4527351j,+0.149506870615+0.10921767285j,+734251.295664,+561420.604238,+735319.202657,+1950.51218172,+1950.50631051
2001-08-01 13:00:10.410000 PDT,+376.987758306,+0.279038737778,+0.97330644144,-0.272761751358,+0.250671340828+1.01790979664j,+0.25575213525+0.996356497485j,+2467.27743077+68.5488364293j,-1174.27368164-2170.99935144j,-1293.00374913+2102.45051501j,+0.149492384551+0.109222075131j,+734215.982702,+561392.255929,+735287.492297,+1950.42803406,+1950.40620726
2001-08-01 13:00:10.420000 PDT,+376.987770704,+0.278971644637,+0.973322951292,-0.272696325016,+0.250606503857+1.01792184193j,+0.255687162723+0.996370700145j,+2467.27185607+68.5425553431j,-1174.27633387-2170.99138307j,-1292.9955222+2102.44882773j,+0.1494782213+0.10922578547j,+734177.050601,+561366.386555,+735252.724603,+1950.33574493,+1950.29896249
2001-08-01 13:00:10.430000 PDT,+376.987788522,+0.278904855747,+0.973339390558,-0.272631257947,+0.250542126625+1.0179339422j,+0.255622626829+0.996384897112j,+2467.26654609+68.5360150199j,-1174.27934297-2170.98351433j,-1292.98720313+2102.44749931j,+0.149464398208+0.109229130336j,+734136.27451,+561342.62989,+735216.035082,+1950.23832991,+1950.18892396
2001-08-01 13:00:10.440000 PDT,+376.987810694,+0.278838469576,+0.973355761828,-0.272566562066,+0.2504782019+1.01794606442j,+0.255558524738+0.996399072564j,+2467.26145551+68.5294544225j,-1174.28247932-2170.97582546j,-1292.97897619+2102.44637104j,+0.149450897424+0.109232368635j,+734095.088015,+561320.508974,+735178.426859,+1950.13845542,+1950.07942293
2001-08-01 13:00:10.450000 PDT,+376.987836005,+0.278772561243,+0.973372060226,-0.272502255415,+0.250414725342+1.01795817211j,+0.255494857258+0.996413205293j,+2467.25653059+68.5230429654j,-1174.28556934-2170.96835463j,-1292.97096125+2102.44531167j,+0.149437678899+0.10923568528j,+734054.537224,+561299.52239,+735140.705054,+1950.03826342,+1949.97273729
2001-08-01 13:00:10.460000 PDT,+376.987863265,+0.278707181431,+0.973388276415,-0.272438357942,+0.250351694699+1.01797023044j,+0.255431627245+0.996427272791j,+2467.25171764+68.5168842077j,-1174.28849651-2170.96110711j,-1292.96322113+2102.4442229j,+0.149424691648+0.109239194654j,+734015.290517,+561279.205928,+735103.452825,+1949.93930696,+1949.87017813
2001-08-01 13:00:10.470000 PDT,+376.98789143,+0.278642358258,+0.973404399126,-0.272374888409,+0.250289109033+1.01798220956j,+0.25536883829+0.99644125418j,+2467.24696873+68.5110254182j,-1174.29119592-2170.95406504j,-1292.95577282+2102.44303962j,+0.149411882645+0.109242950546j,+733977.685531,+561259.170797,+735067.038591,+1949.84256869,+1949.772253
2001-08-01 13:00:10.480000 PDT,+376.98791967,+0.278578100968,+0.973420417093,-0.272311862399,+0.250226968049+1.01799408628j,+0.25530649375+0.996455132044j,+2467.24224508+68.5054701489j,-1174.29364509-2170.9471966j,-1292.94859999+2102.44172645j,+0.149399203104+0.109246959423j,+733941.796706,+561239.12172,+735031.643903,+1949.74853451,+1949.67886305
2001-08-01 13:00:10.490000 PDT,+376.987947386,+0.278514404496,+0.973436320374,-0.272249291284,+0.250165271569+1.01800584463j,+0.255244596103+0.996468893311j,+2467.23751829+68.500191536j,-1174.29585311-2170.94046378j,-1292.94166518+2102.44027224j,+0.149386612342+0.109251194608j,+733907.509705,+561218.859268,+734997.30251,+1949.65729702,+1949.58950358
2001-08-01 13:00:10.500000 PDT,+376.987974206,+0.278451254121,+0.973452101112,-0.272187181972,+0.250104019162+1.0180174753j,+0.255183146608+0.996482529386j,+2467.23277019+68.4951446781j,-1174.29784977-2170.93382837j,-1292.93492042+2102.43868369j,+0.149374079558+0.109255609537j,+733874.592733,+561198.271206,+734963.942962,+1949.56866863,+1949.50344464
2001-08-01 13:00:10.510000 PDT,+376.987999953,+0.278388629702,+0.973467753832,-0.272125537219,+0.250043209919+1.01802897473j,+0.255122145198+0.996496035772j,+2467.22799152+68.4902770604j,-1174.29967591-2170.92725612j,-1292.92831561+2102.43697906j,+0.14936158398+0.109260149005j,+733842.75793,+561177.317234,+734931.429078,+1949.48228901,+1949.41987939
2001-08-01 13:00:10.520000 PDT,+376.988024599,+0.278326509169,+0.973483275387,-0.272064356279,+0.249982842351+1.01804034369j,+0.255061590555+0.996509411358j,+2467.22318017+68.485536527j,-1174.30137566-2170.9207191j,-1292.92180451+2102.43518257j,+0.149349113909+0.109264757794j,+733811.709575,+561156.010721,+734899.594639,+1949.3977174,+1949.33803395
