# timestamp, VA_Out
2001-08-01 13:00:46.110000 PDT,+200000.418642+100221.372997i
2001-08-01 13:00:46.120000 PDT,+200000.417794+100221.371334i
2001-08-01 13:00:46.130000 PDT,+200000.416947+100221.369674i
2001-08-01 13:00:46.140000 PDT,+200000.416103+100221.368018i
2001-08-01 13:00:46.150000 PDT,+200000.41526+100221.366367i
2001-08-01 13:00:46.160000 PDT,+200000.414418+100221.364718i
2001-08-01 13:00:46.170000 PDT,+200000.413578+100221.363074i
2001-08-01 13:00:46.180000 PDT,+200000.412739+100221.361433i
2001-08-01 13:00:46.190000 PDT,+200000.411903+100221.359793i
2001-08-01 13:00:46.200000 PDT,+200000.411069+100221.358157i
2001-08-01 13:00:46.210000 PDT,+200000.410238+100221.356527i
2001-08-01 13:00:46.220000 PDT,+200000.409409+100221.354899i
2001-08-01 13:00:46.230000 PDT,+200000.40858+100221.353276i
2001-08-01 13:00:46.240000 PDT,+200000.407753+100221.351656i
2001-08-01 13:00:46.250000 PDT,+200000.406928+100221.350039i
2001-08-01 13:00:46.260000 PDT,+200000.406106+100221.348425i
2001-08-01 13:00:46.270000 PDT,+200000.405285+100221.346816i
2001-08-01 13:00:46.280000 PDT,+200000.404465+100221.345209i
2001-08-01 13:00:46.290000 PDT,+200000.403648+100221.343606i
2001-08-01 13:00:46.300000 PDT,+200000.40283+100221.342005i
2001-08-01 13:00:46.310000 PDT,+200000.402016+100221.340409i
2001-08-01 13:00:46.320000 PDT,+200000.401205+100221.338816i
2001-08-01 13:00:46.330000 PDT,+200000.400397+100221.337226i
2001-08-01 13:00:46.340000 PDT,+200000.399588+100221.335639i
2001-08-01 13:00:46.350000 PDT,+200000.398782+100221.334055i
2001-08-01 13:00:46.360000 PDT,+200000.397975+100221.332476i
2001-08-01 13:00:46.370000 PDT,+200000.397171+100221.330901i
2001-08-01 13:00:46.380000 PDT,+200000.396369+100221.32933i
2001-08-01 13:00:46.390000 PDT,+200000.395568+100221.32776i
2001-08-01 13:00:46.400000 PDT,+200000.394768+100221.326194i
2001-08-01 13:00:46.410000 PDT,+200000.393967+100221.32463i
2001-08-01 13:00:46.420000 PDT,+200000.393171+100221.323069i
2001-08-01 13:00:46.430000 PDT,+200000.392377+100221.321511i
2001-08-01 13:00:46.440000 PDT,+200000.391586+100221.319959i
2001-08-01 13:00:46.450000 PDT,+200000.390796+100221.318409i
2001-08-01 13:00:46.460000 PDT,+200000.39001+100221.316861i
2001-08-01 13:00:46.470000 PDT,+200000.389225+100221.315318i
2001-08-01 13:00:46.480000 PDT,+200000.388438+100221.313778i
2001-08-01 13:00:46.490000 PDT,+200000.387653+100221.312245i
2001-08-01 13:00:46.500000 PDT,+200000.386872+100221.310714i
2001-08-01 13:00:46.510000 PDT,+200000.386093+100221.309185i
2001-08-01 13:00:46.520000 PDT,+200000.385317+100221.30766i
2001-08-01 13:00:46.530000 PDT,+200000.384541+100221.306136i
2001-08-01 13:00:46.540000 PDT,+200000.383766+100221.304618i
2001-08-01 13:00:46.550000 PDT,+200000.382992+100221.303101i
2001-08-01 13:00:46.560000 PDT,+200000.38222+100221.301587i
2001-08-01 13:00:46.570000 PDT,+200000.381452+100221.300077i
2001-08-01 13:00:46.580000 PDT,+200000.380683+100221.298569i
2001-08-01 13:00:46.590000 PDT,+200000.379914+100221.297065i
2001-08-01 13:00:46.600000 PDT,+200000.379149+100221.295561i
2001-08-01 13:00:46.610000 PDT,+200000.378385+100221.294061i
2001-08-01 13:00:46.620000 PDT,+200000.377622+100221.292566i
2001-08-01 13:00:46.630000 PDT,+200000.376861+100221.291074i
2001-08-01 13:00:46.640000 PDT,+200000.3761+100221.289585i
2001-08-01 13:00:46.650000 PDT,+200000.375341+100221.288098i
2001-08-01 13:00:46.660000 PDT,+200000.374583+100221.286613i
2001-08-01 13:00:46.670000 PDT,+200000.373829+100221.285133i
2001-08-01 13:00:46.680000 PDT,+200000.373076+100221.283656i
2001-08-01 13:00:46.690000 PDT,+200000.372325+100221.282184i
2001-08-01 13:00:46.700000 PDT,+200000.371576+100221.280713i
2001-08-01 13:00:46.710000 PDT,+200000.370826+100221.279245i
2001-08-01 13:00:46.720000 PDT,+200000.370077+100221.27778i
2001-08-01 13:00:46.730000 PDT,+200000.369331+100221.276319i
2001-08-01 13:00:46.740000 PDT,+200000.368587+100221.274861i
2001-08-01 13:00:46.750000 PDT,+200000.367846+100221.273404i
2001-08-01 13:00:46.760000 PDT,+200000.367105+100221.271949i
2001-08-01 13:00:46.770000 PDT,+200000.366367+100221.270497i
2001-08-01 13:00:46.780000 PDT,+200000.36563+100221.26905i
2001-08-01 13:00:46.790000 PDT,+200000.364896+100221.267607i
2001-08-01 13:00:46.800000 PDT,+200000.364162+100221.266168i
2001-08-01 13:00:46.810000 PDT,+200000.363428+100221.264733i
2001-08-01 13:00:46.820000 PDT,+200000.362697+100221.263301i
2001-08-01 13:00:46.830000 PDT,+200000.361966+100221.261869i
2001-08-01 13:00:46.840000 PDT,+200000.361238+100221.260439i
2001-08-01 13:00:46.850000 PDT,+200000.36051+100221.259012i
2001-08-01 13:00:46.860000 PDT,+200000.359785+100221.25759i
2001-08-01 13:00:46.870000 PDT,+200000.35906+100221.25617i
2001-08-01 13:00:46.880000 PDT,+200000.358338+100221.254752i
2001-08-01 13:00:46.890000 PDT,+200000.357618+100221.253336i
2001-08-01 13:00:46.900000 PDT,+200000.3569+100221.251924i
2001-08-01 13:00:46.910000 PDT,+200000.356184+100221.250515i
2001-08-01 13:00:46.920000 PDT,+200000.35547+100221.24911i
2001-08-01 13:00:46.930000 PDT,+200000.354755+100221.247708i
2001-08-01 13:00:46.940000 PDT,+200000.354042+100221.246309i
2001-08-01 13:00:46.950000 PDT,+200000.353329+100221.244913i
2001-08-01 13:00:46.960000 PDT,+200000.352618+100221.243522i
2001-08-01 13:00:46.970000 PDT,+200000.351913+100221.242132i
2001-08-01 13:00:46.980000 PDT,+200000.351206+100221.240745i
2001-08-01 13:00:46.990000 PDT,+200000.350502+100221.239362i
2001-08-01 13:00:47.000000 PDT,+200000.3498+100221.237982i
2001-08-01 13:00:47.010000 PDT,+200000.349099+100221.236603i
2001-08-01 13:00:47.020000 PDT,+200000.348398+100221.235227i
2001-08-01 13:00:47.030000 PDT,+200000.347698+100221.233855i
2001-08-01 13:00:47.040000 PDT,+200000.347+100221.232487i
2001-08-01 13:00:47.050000 PDT,+200000.346302+100221.231121i
2001-08-01 13:00:47.060000 PDT,+200000.345606+100221.229755i
2001-08-01 13:00:47.070000 PDT,+200000.344912+100221.228393i
2001-08-01 13:00:47.080000 PDT,+200000.344219+100221.227034i
2001-08-01 13:00:47.090000 PDT,+200000.343526+100221.225679i
2001-08-01 13:00:47.100000 PDT,+200000.342837+100221.224324i
2001-08-01 13:00:47.110000 PDT,+200000.342147+100221.222972i
2001-08-01 13:00:47.120000 PDT,+200000.341459+100221.221625i
2001-08-01 13:00:47.130000 PDT,+200000.340773+100221.220281i
2001-08-01 13:00:47.140000 PDT,+200000.34009+100221.218938i
2001-08-01 13:00:47.150000 PDT,+200000.339409+100221.217598i
2001-08-01 13:00:47.160000 PDT,+200000.338727+100221.216262i
2001-08-01 13:00:47.170000 PDT,+200000.338045+100221.214928i
2001-08-01 13:00:47.180000 PDT,+200000.337366+100221.213595i
2001-08-01 13:00:47.190000 PDT,+200000.336689+100221.212267i
2001-08-01 13:00:47.200000 PDT,+200000.336014+100221.21094i
2001-08-01 13:00:47.210000 PDT,+200000.335341+100221.209618i
2001-08-01 13:00:47.220000 PDT,+200000.334669+100221.208297i
2001-08-01 13:00:47.230000 PDT,+200000.333997+100221.206979i
2001-08-01 13:00:47.240000 PDT,+200000.333326+100221.205663i
2001-08-01 13:00:47.250000 PDT,+200000.332656+100221.204351i
2001-08-01 13:00:47.260000 PDT,+200000.331989+100221.20304i
2001-08-01 13:00:47.270000 PDT,+200000.331322+100221.201734i
2001-08-01 13:00:47.280000 PDT,+200000.330658+100221.200429i
2001-08-01 13:00:47.290000 PDT,+200000.329994+100221.199127i
2001-08-01 13:00:47.300000 PDT,+200000.329331+100221.197829i
2001-08-01 13:00:47.310000 PDT,+200000.328672+100221.196534i
2001-08-01 13:00:47.320000 PDT,+200000.328018+100221.195241i
2001-08-01 13:00:47.330000 PDT,+200000.327361+100221.193951i
2001-08-01 13:00:47.340000 PDT,+200000.326705+100221.192666i
2001-08-01 13:00:47.350000 PDT,+200000.326049+100221.191383i
2001-08-01 13:00:47.360000 PDT,+200000.325392+100221.190098i
2001-08-01 13:00:47.370000 PDT,+200000.32474+100221.188815i
2001-08-01 13:00:47.380000 PDT,+200000.324086+100221.187537i
2001-08-01 13:00:47.390000 PDT,+200000.323436+100221.186262i
2001-08-01 13:00:47.400000 PDT,+200000.322786+100221.184988i
2001-08-01 13:00:47.410000 PDT,+200000.322138+100221.18372i
2001-08-01 13:00:47.420000 PDT,+200000.321492+100221.182453i
2001-08-01 13:00:47.430000 PDT,+200000.320845+100221.181189i
2001-08-01 13:00:47.440000 PDT,+200000.320201+100221.179927i
2001-08-01 13:00:47.450000 PDT,+200000.319558+100221.178667i
2001-08-01 13:00:47.460000 PDT,+200000.318916+100221.177409i
2001-08-01 13:00:47.470000 PDT,+200000.318278+100221.176155i
2001-08-01 13:00:47.480000 PDT,+200000.317641+100221.174904i
2001-08-01 13:00:47.490000 PDT,+200000.317006+100221.173654i
2001-08-01 13:00:47.500000 PDT,+200000.316373+100221.172405i
2001-08-01 13:00:47.510000 PDT,+200000.315739+100221.171158i
2001-08-01 13:00:47.520000 PDT,+200000.315109+100221.169915i
2001-08-01 13:00:47.530000 PDT,+200000.314481+100221.168677i
2001-08-01 13:00:47.540000 PDT,+200000.313854+100221.16744i
2001-08-01 13:00:47.550000 PDT,+200000.313226+100221.166208i
2001-08-01 13:00:47.560000 PDT,+200000.312599+100221.164978i
2001-08-01 13:00:47.570000 PDT,+200000.311973+100221.163752i
2001-08-01 13:00:47.580000 PDT,+200000.311347+100221.162526i
2001-08-01 13:00:47.590000 PDT,+200000.310724+100221.161303i
2001-08-01 13:00:47.600000 PDT,+200000.310102+100221.160082i
2001-08-01 13:00:47.610000 PDT,+200000.309479+100221.158866i
2001-08-01 13:00:47.620000 PDT,+200000.308859+100221.157649i
2001-08-01 13:00:47.630000 PDT,+200000.308239+100221.156435i
2001-08-01 13:00:47.640000 PDT,+200000.307621+100221.155223i
2001-08-01 13:00:47.650000 PDT,+200000.307006+100221.154012i
2001-08-01 13:00:47.660000 PDT,+200000.306392+100221.152807i
2001-08-01 13:00:47.670000 PDT,+200000.30578+100221.151603i
2001-08-01 13:00:47.680000 PDT,+200000.305169+100221.1504i
2001-08-01 13:00:47.690000 PDT,+200000.304556+100221.149198i
2001-08-01 13:00:47.700000 PDT,+200000.303946+100221.148001i
2001-08-01 13:00:47.710000 PDT,+200000.303336+100221.146804i
2001-08-01 13:00:47.720000 PDT,+200000.302728+100221.145609i
2001-08-01 13:00:47.730000 PDT,+200000.302121+100221.144418i
2001-08-01 13:00:47.740000 PDT,+200000.301515+100221.14323i
2001-08-01 13:00:47.750000 PDT,+200000.300911+100221.142043i
2001-08-01 13:00:47.760000 PDT,+200000.300309+100221.14086i
2001-08-01 13:00:47.770000 PDT,+200000.299709+100221.139679i
2001-08-01 13:00:47.780000 PDT,+200000.299108+100221.138503i
2001-08-01 13:00:47.790000 PDT,+200000.298509+100221.137327i
2001-08-01 13:00:47.800000 PDT,+200000.29791+100221.136154i
2001-08-01 13:00:47.810000 PDT,+200000.297315+100221.134984i
2001-08-01 13:00:47.820000 PDT,+200000.29672+100221.133815i
2001-08-01 13:00:47.830000 PDT,+200000.296124+100221.132647i
2001-08-01 13:00:47.840000 PDT,+200000.295529+100221.131482i
2001-08-01 13:00:47.850000 PDT,+200000.294937+100221.130323i
2001-08-01 13:00:47.860000 PDT,+200000.294345+100221.129165i
2001-08-01 13:00:47.870000 PDT,+200000.293755+100221.12801i
2001-08-01 13:00:47.880000 PDT,+200000.293167+100221.126857i
2001-08-01 13:00:47.890000 PDT,+200000.29258+100221.125707i
2001-08-01 13:00:47.900000 PDT,+200000.291996+100221.124559i
2001-08-01 13:00:47.910000 PDT,+200000.291411+100221.123415i
2001-08-01 13:00:47.920000 PDT,+200000.290827+100221.122272i
2001-08-01 13:00:47.930000 PDT,+200000.290244+100221.12113i
2001-08-01 13:00:47.940000 PDT,+200000.289662+100221.11999i
2001-08-01 13:00:47.950000 PDT,+200000.289082+100221.118852i
2001-08-01 13:00:47.960000 PDT,+200000.288503+100221.117716i
2001-08-01 13:00:47.970000 PDT,+200000.287926+100221.116582i
2001-08-01 13:00:47.980000 PDT,+200000.287353+100221.11545i
2001-08-01 13:00:47.990000 PDT,+200000.286782+100221.114323i
2001-08-01 13:00:48.000000 PDT,+200000.286208+100221.113198i
2001-08-01 13:00:48.010000 PDT,+200000.285636+100221.112073i
2001-08-01 13:00:48.020000 PDT,+200000.285066+100221.110952i
2001-08-01 13:00:48.030000 PDT,+200000.284498+100221.109833i
2001-08-01 13:00:48.040000 PDT,+200000.283925+100221.108716i
2001-08-01 13:00:48.050000 PDT,+200000.283358+100221.107601i
2001-08-01 13:00:48.060000 PDT,+200000.282791+100221.106491i
2001-08-01 13:00:48.070000 PDT,+200000.282226+100221.105382i
2001-08-01 13:00:48.080000 PDT,+200000.281663+100221.104276i
2001-08-01 13:00:48.090000 PDT,+200000.281101+100221.103171i
2001-08-01 13:00:48.100000 PDT,+200000.280541+100221.102067i
2001-08-01 13:00:48.110000 PDT,+200000.27998+100221.100964i
2001-08-01 13:00:48.120000 PDT,+200000.27942+100221.099863i
2001-08-01 13:00:48.130000 PDT,+200000.278862+100221.098766i
2001-08-01 13:00:48.140000 PDT,+200000.278303+100221.097672i
2001-08-01 13:00:48.150000 PDT,+200000.277745+100221.096581i
2001-08-01 13:00:48.160000 PDT,+200000.277188+100221.095489i
2001-08-01 13:00:48.170000 PDT,+200000.276632+100221.0944i
2001-08-01 13:00:48.180000 PDT,+200000.276076+100221.093313i
2001-08-01 13:00:48.190000 PDT,+200000.275525+100221.092228i
2001-08-01 13:00:48.200000 PDT,+200000.274974+100221.091145i
2001-08-01 13:00:48.210000 PDT,+200000.274425+100221.090066i
2001-08-01 13:00:48.220000 PDT,+200000.273877+100221.088989i
2001-08-01 13:00:48.230000 PDT,+200000.273329+100221.087915i
2001-08-01 13:00:48.240000 PDT,+200000.272784+100221.086844i
2001-08-01 13:00:48.250000 PDT,+200000.27224+100221.085774i
2001-08-01 13:00:48.260000 PDT,+200000.271695+100221.084705i
2001-08-01 13:00:48.270000 PDT,+200000.271153+100221.08364i
2001-08-01 13:00:48.280000 PDT,+200000.270613+100221.082577i
2001-08-01 13:00:48.290000 PDT,+200000.270073+100221.081515i
2001-08-01 13:00:48.300000 PDT,+200000.269535+100221.080454i
2001-08-01 13:00:48.310000 PDT,+200000.268997+100221.079398i
2001-08-01 13:00:48.320000 PDT,+200000.268461+100221.078345i
2001-08-01 13:00:48.330000 PDT,+200000.267926+100221.077294i
2001-08-01 13:00:48.340000 PDT,+200000.267389+100221.076244i
2001-08-01 13:00:48.350000 PDT,+200000.266855+100221.075194i
2001-08-01 13:00:48.360000 PDT,+200000.266322+100221.074145i
2001-08-01 13:00:48.370000 PDT,+200000.26579+100221.073099i
2001-08-01 13:00:48.380000 PDT,+200000.265257+100221.072057i
2001-08-01 13:00:48.390000 PDT,+200000.264726+100221.071016i
2001-08-01 13:00:48.400000 PDT,+200000.264197+100221.069978i
2001-08-01 13:00:48.410000 PDT,+200000.26367+100221.068941i
2001-08-01 13:00:48.420000 PDT,+200000.263143+100221.067906i
2001-08-01 13:00:48.430000 PDT,+200000.262616+100221.066873i
2001-08-01 13:00:48.440000 PDT,+200000.262092+100221.065843i
2001-08-01 13:00:48.450000 PDT,+200000.261568+100221.064814i
2001-08-01 13:00:48.460000 PDT,+200000.261045+100221.063787i
2001-08-01 13:00:48.470000 PDT,+200000.260524+100221.062764i
2001-08-01 13:00:48.480000 PDT,+200000.260004+100221.061741i
2001-08-01 13:00:48.490000 PDT,+200000.259485+100221.060719i
2001-08-01 13:00:48.500000 PDT,+200000.258965+100221.059698i
2001-08-01 13:00:48.510000 PDT,+200000.258446+100221.058681i
2001-08-01 13:00:48.520000 PDT,+200000.257927+100221.057667i
2001-08-01 13:00:48.530000 PDT,+200000.25741+100221.056654i
2001-08-01 13:00:48.540000 PDT,+200000.256895+100221.055644i
2001-08-01 13:00:48.550000 PDT,+200000.256381+100221.054638i
2001-08-01 13:00:48.560000 PDT,+200000.25587+100221.053634i
2001-08-01 13:00:48.570000 PDT,+200000.255357+100221.05263i
2001-08-01 13:00:48.580000 PDT,+200000.254846+100221.051627i
2001-08-01 13:00:48.590000 PDT,+200000.254335+100221.050629i
2001-08-01 13:00:48.600000 PDT,+200000.253825+100221.049629i
2001-08-01 13:00:48.610000 PDT,+200000.253316+100221.048631i
2001-08-01 13:00:48.620000 PDT,+200000.252811+100221.047636i
2001-08-01 13:00:48.630000 PDT,+200000.252308+100221.046643i
2001-08-01 13:00:48.640000 PDT,+200000.251804+100221.045654i
2001-08-01 13:00:48.650000 PDT,+200000.251302+100221.044667i
2001-08-01 13:00:48.660000 PDT,+200000.250801+100221.043682i
2001-08-01 13:00:48.670000 PDT,+200000.250301+100221.042699i
2001-08-01 13:00:48.680000 PDT,+200000.249799+100221.041717i
2001-08-01 13:00:48.690000 PDT,+200000.249301+100221.040736i
2001-08-01 13:00:48.700000 PDT,+200000.248802+100221.039757i
2001-08-01 13:00:48.710000 PDT,+200000.248303+100221.03878i
2001-08-01 13:00:48.720000 PDT,+200000.247805+100221.037806i
2001-08-01 13:00:48.730000 PDT,+200000.24731+100221.036835i
2001-08-01 13:00:48.740000 PDT,+200000.246817+100221.035865i
2001-08-01 13:00:48.750000 PDT,+200000.246323+100221.034897i
2001-08-01 13:00:48.760000 PDT,+200000.24583+100221.03393i
2001-08-01 13:00:48.770000 PDT,+200000.24534+100221.032965i
2001-08-01 13:00:48.780000 PDT,+200000.24485+100221.032004i
2001-08-01 13:00:48.790000 PDT,+200000.244361+100221.031045i
2001-08-01 13:00:48.800000 PDT,+200000.243872+100221.030088i
2001-08-01 13:00:48.810000 PDT,+200000.243384+100221.029132i
2001-08-01 13:00:48.820000 PDT,+200000.242898+100221.028179i
2001-08-01 13:00:48.830000 PDT,+200000.242414+100221.027229i
2001-08-01 13:00:48.840000 PDT,+200000.24193+100221.026282i
2001-08-01 13:00:48.850000 PDT,+200000.241449+100221.025335i
2001-08-01 13:00:48.860000 PDT,+200000.240966+100221.024385i
2001-08-01 13:00:48.870000 PDT,+200000.240486+100221.02344i
2001-08-01 13:00:48.880000 PDT,+200000.240007+100221.022497i
2001-08-01 13:00:48.890000 PDT,+200000.239529+100221.021556i
2001-08-01 13:00:48.900000 PDT,+200000.239051+100221.020615i
2001-08-01 13:00:48.910000 PDT,+200000.238575+100221.019677i
2001-08-01 13:00:48.920000 PDT,+200000.238098+100221.018741i
2001-08-01 13:00:48.930000 PDT,+200000.237623+100221.017808i
2001-08-01 13:00:48.940000 PDT,+200000.237148+100221.016873i
2001-08-01 13:00:48.950000 PDT,+200000.236674+100221.015944i
2001-08-01 13:00:48.960000 PDT,+200000.236202+100221.015019i
2001-08-01 13:00:48.970000 PDT,+200000.23573+100221.014094i
2001-08-01 13:00:48.980000 PDT,+200000.235258+100221.013171i
2001-08-01 13:00:48.990000 PDT,+200000.234789+100221.012249i
2001-08-01 13:00:49.000000 PDT,+200000.234319+100221.011328i
2001-08-01 13:00:49.010000 PDT,+200000.23385+100221.01041i
2001-08-01 13:00:49.020000 PDT,+200000.233383+100221.009494i
2001-08-01 13:00:49.030000 PDT,+200000.232918+100221.008579i
2001-08-01 13:00:49.040000 PDT,+200000.232452+100221.007667i
2001-08-01 13:00:49.050000 PDT,+200000.231986+100221.006755i
2001-08-01 13:00:49.060000 PDT,+200000.231524+100221.005846i
2001-08-01 13:00:49.070000 PDT,+200000.231062+100221.004941i
2001-08-01 13:00:49.080000 PDT,+200000.2306+100221.004036i
2001-08-01 13:00:49.090000 PDT,+200000.230139+100221.003133i
2001-08-01 13:00:49.100000 PDT,+200000.229678+100221.002231i
2001-08-01 13:00:49.110000 PDT,+200000.22922+100221.001332i
2001-08-01 13:00:49.120000 PDT,+200000.228761+100221.000432i
2001-08-01 13:00:49.130000 PDT,+200000.228304+100220.999536i
2001-08-01 13:00:49.140000 PDT,+200000.227848+100220.99864i
2001-08-01 13:00:49.150000 PDT,+200000.227394+100220.997747i
2001-08-01 13:00:49.160000 PDT,+200000.226941+100220.996857i
2001-08-01 13:00:49.170000 PDT,+200000.226488+100220.995967i
2001-08-01 13:00:49.180000 PDT,+200000.226037+100220.99508i
2001-08-01 13:00:49.190000 PDT,+200000.225586+100220.994194i
2001-08-01 13:00:49.200000 PDT,+200000.225137+100220.99331i
2001-08-01 13:00:49.210000 PDT,+200000.224689+100220.992426i
2001-08-01 13:00:49.220000 PDT,+200000.224241+100220.991544i
2001-08-01 13:00:49.230000 PDT,+200000.223792+100220.990664i
2001-08-01 13:00:49.240000 PDT,+200000.223346+100220.989784i
2001-08-01 13:00:49.250000 PDT,+200000.222901+100220.988907i
2001-08-01 13:00:49.260000 PDT,+200000.222458+100220.988035i
2001-08-01 13:00:49.270000 PDT,+200000.222016+100220.987164i
2001-08-01 13:00:49.280000 PDT,+200000.221573+100220.986297i
2001-08-01 13:00:49.290000 PDT,+200000.221132+100220.985429i
2001-08-01 13:00:49.300000 PDT,+200000.220689+100220.984561i
2001-08-01 13:00:49.310000 PDT,+200000.220247+100220.983696i
2001-08-01 13:00:49.320000 PDT,+200000.219806+100220.98283i
2001-08-01 13:00:49.330000 PDT,+200000.219366+100220.981969i
2001-08-01 13:00:49.340000 PDT,+200000.218926+100220.981109i
2001-08-01 13:00:49.350000 PDT,+200000.218489+100220.98025i
2001-08-01 13:00:49.360000 PDT,+200000.218054+100220.979394i
2001-08-01 13:00:49.370000 PDT,+200000.217621+100220.978541i
2001-08-01 13:00:49.380000 PDT,+200000.217186+100220.977689i
2001-08-01 13:00:49.390000 PDT,+200000.216754+100220.976839i
2001-08-01 13:00:49.400000 PDT,+200000.216323+100220.975989i
2001-08-01 13:00:49.410000 PDT,+200000.215892+100220.975143i
2001-08-01 13:00:49.420000 PDT,+200000.215459+100220.974296i
2001-08-01 13:00:49.430000 PDT,+200000.215026+100220.97345i
2001-08-01 13:00:49.440000 PDT,+200000.214594+100220.972603i
2001-08-01 13:00:49.450000 PDT,+200000.214164+100220.971762i
2001-08-01 13:00:49.460000 PDT,+200000.213733+100220.970923i
2001-08-01 13:00:49.470000 PDT,+200000.213305+100220.970087i
2001-08-01 13:00:49.480000 PDT,+200000.212878+100220.969252i
2001-08-01 13:00:49.490000 PDT,+200000.212452+100220.968416i
2001-08-01 13:00:49.500000 PDT,+200000.212027+100220.967582i
2001-08-01 13:00:49.510000 PDT,+200000.211604+100220.966751i
2001-08-01 13:00:49.520000 PDT,+200000.211181+100220.965921i
2001-08-01 13:00:49.530000 PDT,+200000.210759+100220.965092i
2001-08-01 13:00:49.540000 PDT,+200000.210338+100220.964264i
2001-08-01 13:00:49.550000 PDT,+200000.20992+100220.963437i
2001-08-01 13:00:49.560000 PDT,+200000.209501+100220.962613i
2001-08-01 13:00:49.570000 PDT,+200000.209084+100220.96179i
2001-08-01 13:00:49.580000 PDT,+200000.208666+100220.960969i
2001-08-01 13:00:49.590000 PDT,+200000.208249+100220.960153i
2001-08-01 13:00:49.600000 PDT,+200000.207834+100220.959338i
2001-08-01 13:00:49.610000 PDT,+200000.207417+100220.958527i
2001-08-01 13:00:49.620000 PDT,+200000.207002+100220.957715i
2001-08-01 13:00:49.630000 PDT,+200000.20659+100220.956901i
2001-08-01 13:00:49.640000 PDT,+200000.206179+100220.956093i
2001-08-01 13:00:49.650000 PDT,+200000.20577+100220.955286i
2001-08-01 13:00:49.660000 PDT,+200000.20536+100220.95448i
2001-08-01 13:00:49.670000 PDT,+200000.204951+100220.953676i
2001-08-01 13:00:49.680000 PDT,+200000.204544+100220.952875i
2001-08-01 13:00:49.690000 PDT,+200000.204136+100220.952075i
2001-08-01 13:00:49.700000 PDT,+200000.20373+100220.951276i
2001-08-01 13:00:49.710000 PDT,+200000.203324+100220.950479i
2001-08-01 13:00:49.720000 PDT,+200000.20292+100220.949682i
2001-08-01 13:00:49.730000 PDT,+200000.202515+100220.948887i
2001-08-01 13:00:49.740000 PDT,+200000.202109+100220.948094i
2001-08-01 13:00:49.750000 PDT,+200000.201705+100220.947303i
2001-08-01 13:00:49.760000 PDT,+200000.201302+100220.946513i
2001-08-01 13:00:49.770000 PDT,+200000.200901+100220.945724i
2001-08-01 13:00:49.780000 PDT,+200000.2005+100220.944936i
2001-08-01 13:00:49.790000 PDT,+200000.200098+100220.94415i
2001-08-01 13:00:49.800000 PDT,+200000.1997+100220.943363i
2001-08-01 13:00:49.810000 PDT,+200000.199301+100220.942579i
2001-08-01 13:00:49.820000 PDT,+200000.198904+100220.941797i
2001-08-01 13:00:49.830000 PDT,+200000.198505+100220.941015i
2001-08-01 13:00:49.840000 PDT,+200000.198109+100220.940235i
2001-08-01 13:00:49.850000 PDT,+200000.197713+100220.939459i
2001-08-01 13:00:49.860000 PDT,+200000.197318+100220.938685i
2001-08-01 13:00:49.870000 PDT,+200000.196925+100220.937911i
2001-08-01 13:00:49.880000 PDT,+200000.196535+100220.937138i
2001-08-01 13:00:49.890000 PDT,+200000.196145+100220.936367i
2001-08-01 13:00:49.900000 PDT,+200000.195755+100220.935599i
2001-08-01 13:00:49.910000 PDT,+200000.195366+100220.934834i
2001-08-01 13:00:49.920000 PDT,+200000.194976+100220.934067i
2001-08-01 13:00:49.930000 PDT,+200000.194588+100220.933303i
2001-08-01 13:00:49.940000 PDT,+200000.1942+100220.932544i
2001-08-01 13:00:49.950000 PDT,+200000.193811+100220.931785i
2001-08-01 13:00:49.960000 PDT,+200000.193422+100220.931028i
2001-08-01 13:00:49.970000 PDT,+200000.193035+100220.930271i
2001-08-01 13:00:49.980000 PDT,+200000.192649+100220.929515i
2001-08-01 13:00:49.990000 PDT,+200000.192263+100220.928761i
2001-08-01 13:00:50.000000 PDT,+200000.19188+100220.92801i
2001-08-01 13:00:50.010000 PDT,+200000.191496+100220.92726i
2001-08-01 13:00:50.020000 PDT,+200000.191114+100220.926509i
2001-08-01 13:00:50.030000 PDT,+200000.190733+100220.925762i
2001-08-01 13:00:50.040000 PDT,+200000.190353+100220.925013i
2001-08-01 13:00:50.050000 PDT,+200000.18997+100220.924265i
2001-08-01 13:00:50.060000 PDT,+200000.189592+100220.92352i
2001-08-01 13:00:50.070000 PDT,+200000.189214+100220.922774i
2001-08-01 13:00:50.080000 PDT,+200000.188837+100220.922032i
2001-08-01 13:00:50.090000 PDT,+200000.188459+100220.92129i
2001-08-01 13:00:50.100000 PDT,+200000.18808+100220.920551i
2001-08-01 13:00:50.110000 PDT,+200000.187703+100220.919814i
2001-08-01 13:00:50.120000 PDT,+200000.187329+100220.919078i
2001-08-01 13:00:50.130000 PDT,+200000.186955+100220.918344i
2001-08-01 13:00:50.140000 PDT,+200000.18658+100220.917612i
2001-08-01 13:00:50.150000 PDT,+200000.186206+100220.916881i
2001-08-01 13:00:50.160000 PDT,+200000.185835+100220.916152i
2001-08-01 13:00:50.170000 PDT,+200000.185464+100220.915424i
2001-08-01 13:00:50.180000 PDT,+200000.185095+100220.914698i
2001-08-01 13:00:50.190000 PDT,+200000.184728+100220.913973i
2001-08-01 13:00:50.200000 PDT,+200000.184359+100220.913249i
2001-08-01 13:00:50.210000 PDT,+200000.183991+100220.912527i
